magnitudes	NC4
NODE_A1028_length_796_cov_41.375522_S15	718
NODE_A1029_length_795_cov_33.331476_S15	535
NODE_A1030_length_795_cov_33.058496_S15	524
NODE_A1034_length_794_cov_32.764296_S15	564
NODE_B505_length_794_cov_2.398884_S15	617
NODE_A1037_length_793_cov_44.044693_S15	528
NODE_A1040_length_792_cov_60.397203_S15	1169
NODE_A1041_length_791_cov_66.270308_S15	1097
NODE_A1042_length_791_cov_47.042017_S15	800
NODE_A1043_length_791_cov_30.890756_S15	489
NODE_A1048_length_790_cov_31.179523_S15	472
NODE_B516_length_790_cov_2.683029_S15	510
NODE_A1051_length_789_cov_42.698034_S15	683
NODE_A1054_length_788_cov_167.769339_S15	2717
NODE_A1055_length_788_cov_61.309423_S15	1049
NODE_A1056_length_788_cov_59.762307_S15	1010
NODE_A1059_length_787_cov_123.992958_S15	1870
NODE_A1060_length_787_cov_84.898592_S15	1491
NODE_A1062_length_787_cov_33.138028_S15	530
NODE_A1064_length_787_cov_24.860563_S15	535
NODE_A1066_length_786_cov_96.963329_S15	1540
NODE_A1067_length_786_cov_50.820874_S15	869
NODE_A1070_length_785_cov_31.419492_S15	507
NODE_A1071_length_785_cov_30.069209_S15	472
NODE_A1073_length_784_cov_31.688826_S15	506
NODE_A1074_length_784_cov_30.509194_S15	466
NODE_A1075_length_784_cov_30.090523_S15	559
NODE_A1078_length_783_cov_36.992918_S15	615
NODE_A1082_length_782_cov_53.431206_S15	895
NODE_A1084_length_781_cov_66.541193_S15	1169
NODE_A1085_length_781_cov_38.359375_S15	624
NODE_A1088_length_780_cov_45.256046_S15	778
NODE_A1089_length_780_cov_40.517781_S15	621
NODE_A1090_length_780_cov_34.793741_S15	713
NODE_A1093_length_779_cov_71.988604_S15	1111
NODE_A1094_length_779_cov_33.307692_S15	599
NODE_A1097_length_778_cov_51.398003_S15	1073
NODE_A1098_length_778_cov_49.055635_S15	806
NODE_A1099_length_778_cov_36.984308_S15	521
NODE_A1102_length_777_cov_64.711429_S15	1007
NODE_A1105_length_776_cov_43.476395_S15	779
NODE_A1106_length_776_cov_34.649499_S15	560
NODE_A1108_length_775_cov_66.253582_S15	1034
NODE_A1109_length_775_cov_49.859599_S15	758
NODE_A1116_length_773_cov_149.007184_S15	2554
NODE_A1117_length_773_cov_43.563218_S15	771
NODE_A1120_length_772_cov_68.949640_S15	1103
NODE_A1121_length_771_cov_36.383285_S15	564
NODE_A1122_length_771_cov_29.730548_S15	631
NODE_B553_length_771_cov_4.318444_S15	752
NODE_A1127_length_770_cov_34.292929_S15	560
NODE_A1130_length_769_cov_190.843931_S15	3108
NODE_A1131_length_769_cov_50.592486_S15	740
NODE_A1132_length_769_cov_38.998555_S15	579
NODE_A1133_length_769_cov_28.684971_S15	457
NODE_A1134_length_769_cov_27.984104_S15	462
NODE_A1135_length_769_cov_27.898844_S15	450
NODE_A1136_length_768_cov_31.978292_S15	578
NODE_A1141_length_767_cov_115.614493_S15	1803
NODE_A1142_length_767_cov_70.262319_S15	1156
NODE_A1143_length_767_cov_59.876812_S15	1160
NODE_A1144_length_767_cov_45.021739_S15	785
NODE_A1145_length_767_cov_42.137681_S15	719
NODE_A1146_length_767_cov_40.828986_S15	639
NODE_A1147_length_767_cov_29.508696_S15	452
NODE_A1150_length_766_cov_25.992743_S15	466
NODE_A1153_length_765_cov_47.468023_S15	733
NODE_A1154_length_765_cov_41.180233_S15	675
NODE_A1155_length_765_cov_28.033430_S15	465
NODE_B570_length_765_cov_3.343023_S15	585
NODE_A1158_length_764_cov_36.195051_S15	681
NODE_A1163_length_763_cov_61.479592_S15	982
NODE_A1164_length_763_cov_43.677843_S15	727
NODE_A1170_length_762_cov_59.700730_S15	918
NODE_A1171_length_762_cov_56.953285_S15	918
NODE_A1172_length_762_cov_34.509489_S15	531
NODE_A1175_length_761_cov_38.295322_S15	559
NODE_C20_length_760_cov_1.759883_S15	3563
NODE_A1181_length_759_cov_36.840176_S15	718
NODE_A1182_length_759_cov_34.639296_S15	567
NODE_A1183_length_759_cov_30.451613_S15	470
NODE_A1185_length_758_cov_81.030837_S15	1387
NODE_A1186_length_758_cov_38.066079_S15	712
NODE_A1189_length_757_cov_143.905882_S15	2347
NODE_A1192_length_756_cov_73.369661_S15	1121
NODE_A1193_length_756_cov_70.977909_S15	1308
NODE_A1194_length_756_cov_38.558174_S15	604
NODE_A1195_length_756_cov_35.097202_S15	554
NODE_A1203_length_754_cov_27.865583_S15	434
NODE_A1204_length_753_cov_37.763314_S15	599
NODE_A1213_length_751_cov_47.459941_S15	671
NODE_A1217_length_749_cov_71.869048_S15	1053
NODE_A1218_length_749_cov_30.569940_S15	469
NODE_A1222_length_748_cov_76.223547_S15	1272
NODE_A1223_length_748_cov_49.135618_S15	692
NODE_A1228_length_747_cov_195.759701_S15	4481
NODE_A1229_length_747_cov_33.428358_S15	538
NODE_A1230_length_747_cov_31.104478_S15	461
NODE_A1234_length_746_cov_27.472347_S15	440
NODE_A1237_length_745_cov_61.217066_S15	938
NODE_A1238_length_745_cov_31.026946_S15	518
NODE_A1241_length_744_cov_44.476762_S15	667
NODE_A1244_length_743_cov_76.357357_S15	800
NODE_A1247_length_742_cov_192.968421_S15	2845
NODE_A1248_length_742_cov_67.311278_S15	990
NODE_A1249_length_742_cov_39.634586_S15	648
NODE_A1253_length_741_cov_31.289157_S15	516
NODE_A1255_length_740_cov_48.849170_S15	719
NODE_A1256_length_740_cov_37.671192_S15	568
NODE_A1261_length_739_cov_27.564955_S15	480
NODE_B636_length_739_cov_2.407855_S15	578
NODE_A1265_length_738_cov_94.472012_S15	1632
NODE_A1266_length_738_cov_70.998487_S15	1064
NODE_A1268_length_738_cov_35.599092_S15	560
NODE_A1272_length_737_cov_35.003030_S15	490
NODE_A1275_length_736_cov_37.471927_S15	734
NODE_A1276_length_736_cov_36.547800_S15	691
NODE_A1281_length_735_cov_103.920973_S15	1583
NODE_A1282_length_735_cov_50.709726_S15	754
NODE_A1286_length_734_cov_93.532725_S15	1513
NODE_A1287_length_734_cov_44.284627_S15	789
NODE_A1288_length_734_cov_38.669711_S15	623
NODE_A1290_length_734_cov_33.293760_S15	534
NODE_A1295_length_732_cov_39.155725_S15	579
NODE_A1297_length_732_cov_22.912977_S15	470
NODE_A1300_length_731_cov_47.140673_S15	645
NODE_A1306_length_730_cov_80.993874_S15	1200
NODE_A1307_length_730_cov_43.006126_S15	783
NODE_A1308_length_730_cov_35.281776_S15	498
NODE_A1309_length_730_cov_29.246554_S15	431
NODE_A1312_length_729_cov_72.450920_S15	1216
NODE_A1313_length_729_cov_46.670245_S15	699
NODE_A1316_length_728_cov_36.147465_S15	510
NODE_A1320_length_727_cov_46.793846_S15	745
NODE_A1321_length_727_cov_35.509231_S15	607
NODE_A1322_length_727_cov_26.560000_S15	450
NODE_A1327_length_726_cov_133.380586_S15	2105
NODE_A1328_length_726_cov_67.801233_S15	1059
NODE_A1334_length_725_cov_31.870370_S15	512
NODE_A1335_length_724_cov_54.431221_S15	791
NODE_A1336_length_724_cov_45.210201_S15	897
NODE_B677_length_724_cov_3.046368_S15	503
NODE_A1340_length_723_cov_43.199690_S15	635
NODE_A1341_length_723_cov_32.755418_S15	493
NODE_A1345_length_722_cov_30.150388_S15	460
NODE_A1352_length_721_cov_90.498447_S15	1372
NODE_B690_length_721_cov_3.586957_S15	563
NODE_B694_length_720_cov_3.611198_S15	545
NODE_A1355_length_719_cov_91.252336_S15	1273
NODE_A1356_length_719_cov_75.344237_S15	1185
NODE_A1357_length_719_cov_56.753894_S15	911
NODE_A1358_length_719_cov_34.071651_S15	492
NODE_A1365_length_718_cov_27.427457_S15	428
NODE_A1369_length_717_cov_59.634375_S15	947
NODE_A1370_length_717_cov_55.285938_S15	798
NODE_A1371_length_717_cov_32.162500_S15	536
NODE_A1373_length_716_cov_44.173709_S15	741
NODE_A1374_length_716_cov_31.658842_S15	486
NODE_A1378_length_715_cov_60.675549_S15	778
NODE_A1379_length_715_cov_55.380878_S15	938
NODE_A1380_length_715_cov_37.573668_S15	569
NODE_A1381_length_715_cov_30.357367_S15	473
NODE_B710_length_715_cov_4.553292_S15	846
NODE_B711_length_715_cov_3.786834_S15	524
NODE_A1392_length_713_cov_78.929245_S15	1246
NODE_A1393_length_713_cov_59.693396_S15	862
NODE_A1394_length_713_cov_52.852201_S15	785
NODE_A1396_length_713_cov_30.762579_S15	469
NODE_A1402_length_712_cov_47.529134_S15	723
NODE_A1403_length_712_cov_38.404724_S15	531
NODE_B722_length_712_cov_16.552756_S15	2897
NODE_A1406_length_711_cov_38.026814_S15	550
NODE_A1407_length_711_cov_34.001577_S15	493
NODE_A1409_length_710_cov_101.990521_S15	1623
NODE_A1410_length_710_cov_62.660348_S15	890
NODE_A1416_length_708_cov_118.733756_S15	1713
NODE_A1420_length_707_cov_61.261905_S15	851
NODE_A1421_length_707_cov_27.863492_S15	422
NODE_A1426_length_706_cov_62.791733_S15	998
NODE_A1427_length_706_cov_46.597774_S15	641
NODE_A1428_length_706_cov_43.575517_S15	645
NODE_A1435_length_705_cov_59.686306_S15	828
NODE_A1437_length_705_cov_45.726115_S15	718
NODE_A1441_length_704_cov_51.079745_S15	783
NODE_A1444_length_703_cov_81.878594_S15	1204
NODE_A1445_length_703_cov_45.833866_S15	658
NODE_A1449_length_702_cov_55.672000_S15	797
NODE_A1450_length_702_cov_45.332800_S15	676
NODE_A1451_length_702_cov_41.304000_S15	641
NODE_A1452_length_702_cov_39.513600_S15	567
NODE_A1453_length_702_cov_37.294400_S15	526
NODE_A1459_length_701_cov_55.032051_S15	895
NODE_A1461_length_701_cov_33.508013_S15	460
NODE_A1462_length_701_cov_30.875000_S15	444
NODE_A1469_length_700_cov_61.062600_S15	895
NODE_A1471_length_700_cov_34.434992_S15	563
NODE_A1472_length_700_cov_29.370787_S15	440
NODE_A1476_length_699_cov_81.303859_S15	1223
NODE_A1477_length_699_cov_62.790997_S15	1126
NODE_A1478_length_699_cov_45.680064_S15	683
NODE_A1480_length_698_cov_45.732689_S15	638
NODE_A1481_length_698_cov_39.816425_S15	550
NODE_A1482_length_698_cov_26.520129_S15	458
NODE_A1485_length_697_cov_166.706452_S15	2389
NODE_A1486_length_697_cov_108.585484_S15	1570
NODE_A1488_length_697_cov_38.380645_S15	515
NODE_A1495_length_696_cov_43.006462_S15	669
NODE_A1503_length_695_cov_88.553398_S15	1243
NODE_A1504_length_695_cov_87.817152_S15	1238
NODE_A1510_length_694_cov_122.564019_S15	1877
NODE_A1514_length_693_cov_55.480519_S15	800
NODE_A1515_length_693_cov_40.650974_S15	557
NODE_B781_length_693_cov_6.448052_S15	707
NODE_A1517_length_692_cov_84.450407_S15	1087
NODE_A1518_length_692_cov_73.778862_S15	1136
NODE_A1519_length_692_cov_45.780488_S15	606
NODE_A1520_length_692_cov_43.196748_S15	655
NODE_A1530_length_691_cov_65.680782_S15	960
NODE_A1531_length_691_cov_49.939739_S15	753
NODE_A1532_length_691_cov_36.250814_S15	472
NODE_A1536_length_690_cov_163.942904_S15	2372
NODE_A1537_length_690_cov_145.618271_S15	2064
NODE_A1539_length_690_cov_103.871126_S15	1451
NODE_A1540_length_690_cov_67.513866_S15	910
NODE_A1541_length_690_cov_47.494290_S15	710
NODE_A1545_length_689_cov_78.035948_S15	1238
NODE_A1546_length_689_cov_50.405229_S15	754
NODE_A1547_length_689_cov_43.027778_S15	757
NODE_A1548_length_689_cov_36.300654_S15	474
NODE_A1549_length_689_cov_34.395425_S15	550
NODE_A1552_length_688_cov_47.499182_S15	668
NODE_A1553_length_688_cov_25.905074_S15	428
NODE_A1561_length_686_cov_59.748768_S15	838
NODE_A1568_length_685_cov_33.802632_S15	570
NODE_A1573_length_683_cov_73.315182_S15	994
NODE_A1576_length_682_cov_60.909091_S15	879
NODE_A1583_length_681_cov_35.899007_S15	498
NODE_A1587_length_680_cov_32.285240_S15	432
NODE_A1595_length_679_cov_41.847176_S15	645
NODE_A1601_length_678_cov_58.041597_S15	780
NODE_A1608_length_677_cov_52.695000_S15	802
NODE_A1609_length_677_cov_49.070000_S15	731
NODE_A1610_length_677_cov_36.015000_S15	500
NODE_A1611_length_677_cov_31.615000_S15	430
NODE_A1615_length_676_cov_53.337229_S15	701
NODE_A1616_length_676_cov_52.851419_S15	683
NODE_A1617_length_676_cov_48.060100_S15	675
NODE_A1618_length_676_cov_32.193656_S15	418
NODE_A1623_length_675_cov_30.821070_S15	395
NODE_A1624_length_675_cov_28.531773_S15	446
NODE_A1627_length_674_cov_41.852596_S15	538
NODE_A1634_length_673_cov_81.008389_S15	1122
NODE_A1637_length_672_cov_37.194958_S15	481
NODE_A1643_length_671_cov_62.828283_S15	876
NODE_A1644_length_671_cov_43.560606_S15	582
NODE_A1645_length_671_cov_35.392256_S15	548
NODE_A1646_length_671_cov_32.301347_S15	399
NODE_A1650_length_670_cov_50.421585_S15	691
NODE_A1651_length_670_cov_39.026981_S15	607
NODE_A1657_length_669_cov_102.273649_S15	1419
NODE_A1658_length_669_cov_59.599662_S15	743
NODE_A1659_length_669_cov_54.562500_S15	706
NODE_A1660_length_669_cov_35.562500_S15	549
NODE_A1661_length_669_cov_28.679054_S15	415
NODE_A1662_length_669_cov_28.630068_S15	428
NODE_A1665_length_668_cov_36.500846_S15	485
NODE_A1674_length_667_cov_45.288136_S15	655
NODE_A1675_length_667_cov_35.349153_S15	555
NODE_A1676_length_667_cov_31.030508_S15	462
NODE_A1682_length_666_cov_43.118846_S15	588
NODE_A1684_length_666_cov_28.898132_S15	390
NODE_B889_length_666_cov_2.307301_S15	441
NODE_A1689_length_665_cov_65.103741_S15	1025
NODE_A1693_length_664_cov_68.071550_S15	907
NODE_A1694_length_664_cov_40.071550_S15	559
NODE_A1695_length_664_cov_38.967632_S15	509
NODE_A1696_length_664_cov_36.519591_S15	465
NODE_A1704_length_663_cov_55.754266_S15	771
NODE_A1705_length_663_cov_38.203072_S15	582
NODE_A1706_length_663_cov_38.155290_S15	538
NODE_A1707_length_663_cov_35.013652_S15	442
NODE_A1710_length_662_cov_45.165812_S15	616
NODE_A1711_length_662_cov_43.998291_S15	544
NODE_B899_length_662_cov_3.900855_S15	651
NODE_A1720_length_661_cov_99.070205_S15	1332
NODE_A1723_length_661_cov_32.178082_S15	442
NODE_A1724_length_661_cov_28.095890_S15	426
NODE_A1732_length_660_cov_50.927959_S15	721
NODE_A1733_length_660_cov_39.336192_S15	507
NODE_A1735_length_659_cov_62.451890_S15	816
NODE_A1737_length_659_cov_31.190722_S15	440
NODE_A1743_length_658_cov_38.884682_S15	598
NODE_A1744_length_658_cov_29.944923_S15	379
NODE_A1751_length_657_cov_67.836207_S15	854
NODE_A1752_length_657_cov_58.070690_S15	739
NODE_A1753_length_657_cov_38.944828_S15	587
NODE_A1756_length_656_cov_42.469775_S15	605
NODE_A1757_length_656_cov_30.768566_S15	394
NODE_A1762_length_655_cov_36.764706_S15	425
NODE_A1763_length_655_cov_33.076125_S15	405
NODE_A1764_length_655_cov_27.058824_S15	414
NODE_A1773_length_654_cov_67.216638_S15	806
NODE_A1774_length_654_cov_39.811092_S15	619
NODE_A1778_length_653_cov_84.232639_S15	1078
NODE_A1787_length_651_cov_242.653310_S15	3037
NODE_A1791_length_650_cov_56.219895_S15	738
NODE_A1792_length_650_cov_47.022688_S15	639
NODE_A1793_length_650_cov_36.968586_S15	525
NODE_A1798_length_648_cov_58.000000_S15	789
NODE_A1799_length_648_cov_32.248687_S15	451
NODE_A1803_length_647_cov_42.870175_S15	570
NODE_A1804_length_647_cov_42.347368_S15	636
NODE_A1805_length_647_cov_37.642105_S15	520
NODE_A1806_length_647_cov_35.556140_S15	502
NODE_A1811_length_646_cov_48.449912_S15	680
NODE_A1813_length_645_cov_63.227113_S15	821
NODE_A1814_length_645_cov_51.635563_S15	662
NODE_A1815_length_645_cov_41.933099_S15	621
NODE_A1816_length_645_cov_34.572183_S15	423
NODE_A1817_length_645_cov_32.857394_S15	389
NODE_A1818_length_645_cov_30.864437_S15	398
NODE_A1820_length_645_cov_26.829225_S15	396
NODE_B982_length_645_cov_1.751761_S15	471
NODE_A1824_length_644_cov_49.065256_S15	601
NODE_A1825_length_644_cov_29.476190_S15	439
NODE_A1827_length_644_cov_25.350970_S15	536
NODE_A1833_length_643_cov_46.310954_S15	664
NODE_A1834_length_643_cov_41.321555_S15	539
NODE_A1835_length_643_cov_33.796820_S15	428
NODE_B988_length_643_cov_5.784452_S15	681
NODE_A1840_length_642_cov_30.477876_S15	370
NODE_A1847_length_641_cov_87.500000_S15	1938
NODE_A1848_length_641_cov_64.030142_S15	766
NODE_A1851_length_641_cov_27.631206_S15	465
NODE_B1003_length_641_cov_3.498227_S15	489
NODE_A1855_length_640_cov_64.886323_S15	861
NODE_A1860_length_639_cov_42.759786_S15	896
NODE_A1868_length_638_cov_63.527273_S15	975
NODE_A1869_length_638_cov_38.301248_S15	554
NODE_B1016_length_638_cov_6.545455_S15	911
NODE_A1871_length_637_cov_81.410714_S15	1045
NODE_A1872_length_637_cov_64.851786_S15	868
NODE_A1874_length_637_cov_32.203571_S15	417
NODE_A1882_length_636_cov_27.336315_S15	400
NODE_A1884_length_635_cov_33.363799_S15	366
NODE_A1889_length_634_cov_56.630162_S15	703
NODE_A1890_length_634_cov_33.987433_S15	420
NODE_A1891_length_634_cov_30.540395_S15	362
NODE_A1892_length_634_cov_29.621185_S15	440
NODE_A1901_length_633_cov_41.372302_S15	444
NODE_A1902_length_633_cov_35.196043_S15	481
NODE_A1915_length_631_cov_64.001805_S15	969
NODE_A1916_length_631_cov_55.250903_S15	702
NODE_A1917_length_631_cov_45.454874_S15	666
NODE_A1918_length_631_cov_42.160650_S15	537
NODE_A1920_length_631_cov_34.303249_S15	408
NODE_A1924_length_630_cov_34.037975_S15	439
NODE_A1925_length_630_cov_24.220615_S15	408
NODE_A1931_length_629_cov_82.748188_S15	1014
NODE_A1933_length_629_cov_32.563406_S15	427
NODE_A1934_length_629_cov_32.041667_S15	435
NODE_A1935_length_629_cov_29.724638_S15	456
NODE_A1939_length_628_cov_75.682396_S15	987
NODE_A1941_length_628_cov_34.727768_S15	426
NODE_A1951_length_627_cov_48.290909_S15	580
NODE_A1952_length_627_cov_38.981818_S15	690
NODE_A1961_length_626_cov_57.387978_S15	793
NODE_A1962_length_626_cov_41.464481_S15	482
NODE_A1963_length_626_cov_30.959927_S15	378
NODE_A1965_length_625_cov_39.405109_S15	486
NODE_A1966_length_625_cov_36.905109_S15	455
NODE_A1967_length_625_cov_36.136861_S15	452
NODE_A1968_length_625_cov_34.729927_S15	417
NODE_B1082_length_625_cov_7.939781_S15	1047
NODE_A1971_length_624_cov_60.117002_S15	743
NODE_A1973_length_624_cov_36.731261_S15	456
NODE_A1982_length_623_cov_70.668498_S15	1032
NODE_A1988_length_622_cov_71.976147_S15	996
NODE_A1989_length_622_cov_43.379817_S15	548
NODE_A1990_length_622_cov_42.908257_S15	497
NODE_A1991_length_622_cov_34.728440_S15	471
NODE_A1999_length_621_cov_99.033088_S15	1277
NODE_A2000_length_621_cov_45.782235_S15	581
NODE_A2009_length_620_cov_36.769797_S15	441
NODE_A2014_length_619_cov_78.276753_S15	980
NODE_A2015_length_619_cov_50.352399_S15	629
NODE_A2016_length_619_cov_41.985240_S15	515
NODE_A2017_length_619_cov_38.845018_S15	873
NODE_A2018_length_619_cov_24.339483_S15	418
NODE_A2025_length_618_cov_44.341959_S15	558
NODE_A2034_length_616_cov_54.589981_S15	820
NODE_A2035_length_616_cov_43.179963_S15	549
NODE_A2040_length_615_cov_56.486989_S15	732
NODE_A2041_length_615_cov_36.215613_S15	460
NODE_B1128_length_615_cov_5.072491_S15	813
NODE_A2053_length_613_cov_57.337687_S15	731
NODE_A2055_length_613_cov_30.873134_S15	393
NODE_B1139_length_613_cov_5.033582_S15	583
NODE_A2063_length_612_cov_43.472897_S15	534
NODE_A2064_length_612_cov_36.175701_S15	411
NODE_B1147_length_612_cov_9.921495_S15	1067
NODE_A2069_length_611_cov_52.308989_S15	689
NODE_A2070_length_611_cov_41.239700_S15	499
NODE_A2071_length_611_cov_37.794007_S15	477
NODE_A2076_length_610_cov_135.435272_S15	1682
NODE_A2077_length_610_cov_63.727955_S15	818
NODE_A2078_length_610_cov_54.045028_S15	708
NODE_A2079_length_610_cov_52.973734_S15	707
NODE_A2080_length_610_cov_33.166979_S15	431
NODE_A2083_length_609_cov_48.103383_S15	582
NODE_A2085_length_609_cov_37.157895_S15	491
NODE_A2093_length_608_cov_61.493409_S15	748
NODE_A2094_length_608_cov_51.713748_S15	620
NODE_A2095_length_608_cov_46.186441_S15	562
NODE_A2102_length_607_cov_181.443396_S15	2188
NODE_A2103_length_607_cov_93.092453_S15	1417
NODE_A2104_length_607_cov_72.541509_S15	952
NODE_A2105_length_607_cov_42.501887_S15	586
NODE_A2106_length_607_cov_29.062264_S15	367
NODE_A2107_length_607_cov_28.198113_S15	389
NODE_A2108_length_607_cov_28.181132_S15	413
NODE_A2121_length_606_cov_97.640832_S15	1237
NODE_A2122_length_606_cov_74.438563_S15	944
NODE_A2123_length_606_cov_35.009452_S15	435
NODE_A2124_length_606_cov_30.268431_S15	391
NODE_A2132_length_605_cov_35.147727_S15	484
NODE_B1183_length_605_cov_7.285985_S15	1132
NODE_B1185_length_605_cov_6.465909_S15	555
NODE_A2136_length_604_cov_55.977230_S15	966
NODE_A2137_length_604_cov_36.066414_S15	411
NODE_A2142_length_603_cov_50.855513_S15	641
NODE_A2143_length_603_cov_42.399240_S15	542
NODE_A2144_length_603_cov_34.418251_S15	411
NODE_A2146_length_602_cov_125.470476_S15	1464
NODE_A2147_length_602_cov_33.356190_S15	465
NODE_A2155_length_601_cov_74.108779_S15	874
NODE_A2156_length_601_cov_41.253817_S15	587
NODE_A2163_length_600_cov_262.544933_S15	3500
NODE_A2165_length_600_cov_40.263862_S15	505
NODE_A2166_length_600_cov_37.416826_S15	438
NODE_A2167_length_600_cov_30.416826_S15	391
NODE_A2170_length_600_cov_22.562141_S15	414
NODE_A2182_length_599_cov_46.254789_S15	575
NODE_A2183_length_599_cov_33.881226_S15	419
NODE_A2184_length_599_cov_28.427203_S15	424
NODE_A2188_length_598_cov_54.466411_S15	792
NODE_A2189_length_598_cov_50.988484_S15	654
NODE_A2190_length_598_cov_37.468330_S15	473
NODE_A2198_length_597_cov_54.067308_S15	686
NODE_A2201_length_597_cov_38.857692_S15	491
NODE_A2211_length_596_cov_67.593449_S15	798
NODE_A2212_length_596_cov_38.377649_S15	475
NODE_A2213_length_596_cov_37.450867_S15	544
NODE_A2214_length_596_cov_35.789981_S15	426
NODE_A2220_length_595_cov_75.617761_S15	1085
NODE_A2221_length_595_cov_65.289575_S15	779
NODE_A2222_length_595_cov_29.129344_S15	381
NODE_A2227_length_594_cov_51.007737_S15	625
NODE_A2228_length_594_cov_43.744681_S15	519
NODE_A2229_length_594_cov_37.675048_S15	489
NODE_A2230_length_594_cov_31.800774_S15	468
NODE_B1239_length_594_cov_3.392650_S15	431
NODE_A2235_length_593_cov_80.195736_S15	915
NODE_A2236_length_593_cov_63.629845_S15	862
NODE_A2237_length_593_cov_59.843023_S15	706
NODE_A2238_length_593_cov_37.029070_S15	448
NODE_A2243_length_592_cov_32.467961_S15	387
NODE_A2244_length_592_cov_30.592233_S15	379
NODE_A2249_length_591_cov_49.040856_S15	516
NODE_A2251_length_591_cov_37.571984_S15	491
NODE_A2252_length_591_cov_29.466926_S15	394
NODE_A2259_length_590_cov_43.635478_S15	533
NODE_A2260_length_590_cov_38.682261_S15	500
NODE_A2270_length_589_cov_33.298828_S15	380
NODE_A2272_length_589_cov_27.097656_S15	358
NODE_A2282_length_588_cov_31.277886_S15	355
NODE_A2291_length_587_cov_39.382353_S15	530
NODE_A2292_length_587_cov_32.566667_S15	405
NODE_A2293_length_587_cov_29.494118_S15	377
NODE_A2294_length_587_cov_27.933333_S15	349
NODE_A2300_length_586_cov_38.424361_S15	421
NODE_A2301_length_586_cov_36.734774_S15	478
NODE_A2302_length_586_cov_34.968566_S15	373
NODE_A2312_length_585_cov_63.082677_S15	786
NODE_A2314_length_585_cov_42.970472_S15	611
NODE_A2316_length_585_cov_29.976378_S15	374
NODE_A2323_length_584_cov_44.962525_S15	501
NODE_A2324_length_584_cov_32.155819_S15	383
NODE_A2325_length_584_cov_31.410256_S15	326
NODE_A2334_length_583_cov_89.134387_S15	1195
NODE_A2336_length_583_cov_32.780632_S15	373
NODE_A2337_length_583_cov_30.333992_S15	412
NODE_A2338_length_583_cov_29.458498_S15	365
NODE_A2345_length_582_cov_75.447525_S15	866
NODE_A2346_length_582_cov_50.833663_S15	655
NODE_A2350_length_581_cov_121.664683_S15	1478
NODE_A2351_length_581_cov_51.271825_S15	583
NODE_A2352_length_581_cov_36.759921_S15	429
NODE_A2369_length_579_cov_62.579681_S15	770
NODE_A2370_length_579_cov_38.832669_S15	448
NODE_A2371_length_579_cov_36.858566_S15	394
NODE_A2372_length_579_cov_30.432271_S15	352
NODE_A2373_length_579_cov_29.153386_S15	375
NODE_A2383_length_578_cov_81.962076_S15	944
NODE_A2384_length_578_cov_72.469062_S15	1019
NODE_A2385_length_578_cov_65.159681_S15	718
NODE_A2386_length_578_cov_46.994012_S15	517
NODE_A2387_length_578_cov_43.269461_S15	669
NODE_A2398_length_577_cov_70.052000_S15	865
NODE_A2399_length_577_cov_31.758000_S15	363
NODE_A2401_length_577_cov_27.760000_S15	361
NODE_A2405_length_577_cov_21.788000_S15	408
NODE_A2410_length_576_cov_48.961924_S15	535
NODE_A2411_length_576_cov_46.300601_S15	491
NODE_A2412_length_576_cov_43.450902_S15	576
NODE_A2421_length_575_cov_76.837349_S15	873
NODE_A2422_length_575_cov_45.937751_S15	566
NODE_A2423_length_575_cov_44.905622_S15	477
NODE_A2424_length_575_cov_43.375502_S15	585
NODE_A2425_length_575_cov_35.421687_S15	431
NODE_A2438_length_574_cov_180.255533_S15	2294
NODE_A2440_length_574_cov_51.074447_S15	533
NODE_A2441_length_574_cov_38.018109_S15	443
NODE_A2442_length_574_cov_32.945674_S15	392
NODE_A2443_length_574_cov_32.247485_S15	372
NODE_A2444_length_574_cov_31.289738_S15	348
NODE_A2445_length_574_cov_30.162978_S15	343
NODE_A2456_length_573_cov_49.893145_S15	555
NODE_A2457_length_573_cov_31.846774_S15	373
NODE_A2459_length_573_cov_27.959677_S15	358
NODE_B1352_length_573_cov_9.584677_S15	892
NODE_A2464_length_572_cov_66.448485_S15	821
NODE_A2465_length_572_cov_46.216162_S15	533
NODE_A2468_length_572_cov_33.054545_S15	468
NODE_A2471_length_572_cov_28.874747_S15	334
NODE_A2472_length_572_cov_27.371717_S15	449
NODE_A2482_length_571_cov_93.469636_S15	1178
NODE_A2483_length_571_cov_39.868421_S15	543
NODE_A2484_length_571_cov_37.504049_S15	421
NODE_A2485_length_571_cov_32.054656_S15	417
NODE_A2486_length_571_cov_30.457490_S15	430
NODE_A2493_length_570_cov_47.002028_S15	555
NODE_A2494_length_570_cov_43.251521_S15	538
NODE_A2495_length_570_cov_36.490872_S15	445
NODE_A2509_length_568_cov_50.183299_S15	573
NODE_A2510_length_568_cov_37.059063_S15	413
NODE_A2511_length_568_cov_35.274949_S15	433
NODE_A2512_length_568_cov_34.048880_S15	418
NODE_A2513_length_568_cov_30.751527_S15	387
NODE_A2521_length_567_cov_103.148980_S15	1177
NODE_A2522_length_567_cov_47.469388_S15	558
NODE_A2523_length_567_cov_43.369388_S15	513
NODE_A2524_length_567_cov_34.873469_S15	400
NODE_A2532_length_566_cov_37.670757_S15	426
NODE_A2534_length_566_cov_33.723926_S15	438
NODE_A2541_length_565_cov_58.155738_S15	667
