magnitudes	CF6_6
NODE_A1453_length_584_cov_6.140039_S46	1558
NODE_A1454_length_584_cov_4.650888_S46	3040
NODE_B283_length_581_cov_2.103175_S46	1038
NODE_A1476_length_580_cov_15.554672_S46	632
NODE_A1477_length_580_cov_11.111332_S46	1889
NODE_A1480_length_580_cov_4.125249_S46	1755
NODE_A1485_length_579_cov_14.364542_S46	2433
NODE_A1489_length_579_cov_4.762948_S46	2522
NODE_B290_length_579_cov_0.808765_S46	2600
NODE_A1494_length_578_cov_14.750499_S46	2125
NODE_A1496_length_578_cov_5.223553_S46	971
NODE_B291_length_578_cov_2.962076_S46	617
NODE_B292_length_578_cov_1.750499_S46	953
NODE_A1500_length_577_cov_14.678000_S46	533
NODE_A1501_length_577_cov_9.436000_S46	567
NODE_A1504_length_577_cov_4.852000_S46	2673
NODE_B293_length_577_cov_1.852000_S46	1291
NODE_B295_length_577_cov_0.854000_S46	1596
NODE_B296_length_577_cov_0.392000_S46	504
NODE_A1521_length_576_cov_2.300601_S46	2104
NODE_A1523_length_575_cov_9.196787_S46	710
NODE_A1526_length_575_cov_4.054217_S46	2245
NODE_A1527_length_575_cov_3.524096_S46	1962
NODE_A1531_length_574_cov_5.245473_S46	543
NODE_A1534_length_574_cov_3.507042_S46	601
NODE_A1540_length_573_cov_7.832661_S46	2047
NODE_A1541_length_573_cov_6.177419_S46	972
NODE_A1542_length_573_cov_4.169355_S46	2121
NODE_A1550_length_572_cov_4.656566_S46	1012
NODE_A1551_length_572_cov_3.957576_S46	1223
NODE_A1553_length_572_cov_3.882828_S46	547
NODE_A1554_length_572_cov_3.692929_S46	948
NODE_A1558_length_571_cov_16.447368_S46	859
NODE_B304_length_571_cov_3.969636_S46	5194
NODE_B305_length_571_cov_3.410931_S46	1582
NODE_A1573_length_570_cov_4.523327_S46	1396
NODE_B308_length_569_cov_8.656504_S46	1525
NODE_C24_length_569_cov_2.109756_S46	2269
NODE_A1586_length_568_cov_3.417515_S46	1318
NODE_A1593_length_567_cov_8.316327_S46	671
NODE_A1597_length_567_cov_2.240816_S46	2051
NODE_B310_length_567_cov_2.677551_S46	837
NODE_A1600_length_566_cov_8.646217_S46	5736
NODE_A1601_length_566_cov_3.799591_S46	1058
NODE_B311_length_566_cov_0.701431_S46	645
NODE_A1604_length_565_cov_13.014344_S46	2781
NODE_A1606_length_565_cov_9.844262_S46	3430
NODE_A1607_length_565_cov_7.290984_S46	1549
NODE_A1608_length_565_cov_5.245902_S46	3108
NODE_A1610_length_565_cov_4.112705_S46	751
NODE_A1611_length_565_cov_3.608607_S46	702
NODE_A1614_length_564_cov_8.388090_S46	696
NODE_A1616_length_564_cov_4.952772_S46	771
NODE_C25_length_563_cov_2.020576_S46	901
NODE_A1636_length_562_cov_9.006186_S46	581
NODE_A1637_length_562_cov_7.703093_S46	2953
NODE_B318_length_562_cov_3.463918_S46	1492
NODE_B319_length_562_cov_1.606186_S46	1085
NODE_A1647_length_561_cov_5.099174_S46	961
NODE_A1649_length_561_cov_3.303719_S46	500
NODE_B321_length_561_cov_3.369835_S46	1427
NODE_C26_length_561_cov_0.756198_S46	468
NODE_A1654_length_560_cov_5.575569_S46	779
NODE_A1656_length_560_cov_4.842650_S46	537
NODE_B322_length_560_cov_3.204969_S46	1477
NODE_A1660_length_559_cov_19.195021_S46	1186
NODE_A1662_length_559_cov_2.705394_S46	1659
NODE_A1663_length_558_cov_14.989605_S46	668
NODE_A1666_length_558_cov_3.898129_S46	814
NODE_A1667_length_558_cov_3.740125_S46	1120
NODE_A1668_length_558_cov_3.679834_S46	988
NODE_A1670_length_558_cov_3.365904_S46	811
NODE_A1671_length_558_cov_3.114345_S46	1494
NODE_A1676_length_557_cov_12.808333_S46	1758
NODE_A1683_length_556_cov_15.613779_S46	2450
NODE_A1687_length_556_cov_4.728601_S46	744
NODE_A1688_length_556_cov_4.064718_S46	397
NODE_A1690_length_556_cov_3.427975_S46	510
NODE_B324_length_556_cov_0.931106_S46	1413
NODE_A1694_length_555_cov_18.225941_S46	2832
NODE_A1703_length_555_cov_2.495816_S46	4631
NODE_A1706_length_554_cov_6.209644_S46	1505
NODE_A1707_length_554_cov_5.165618_S46	428
NODE_B328_length_554_cov_0.526205_S46	634
NODE_A1716_length_553_cov_7.455882_S46	506
NODE_A1723_length_552_cov_15.688421_S46	561
NODE_A1735_length_552_cov_1.661053_S46	653
NODE_B331_length_552_cov_2.061053_S46	567
NODE_A1738_length_551_cov_20.147679_S46	2304
NODE_A1740_length_551_cov_13.257384_S46	2007
NODE_B333_length_551_cov_2.605485_S46	682
NODE_C27_length_551_cov_1.204641_S46	502
NODE_A1754_length_550_cov_6.308668_S46	1502
NODE_A1755_length_550_cov_5.414376_S46	438
NODE_B336_length_550_cov_11.359408_S46	12171
NODE_A1769_length_549_cov_4.322034_S46	799
NODE_A1770_length_549_cov_3.629237_S46	1136
NODE_B339_length_549_cov_2.362288_S46	2724
NODE_B340_length_549_cov_2.360169_S46	1240
NODE_C28_length_549_cov_2.436441_S46	19550
NODE_A1776_length_548_cov_3.176221_S46	398
NODE_B343_length_548_cov_1.630573_S46	688
NODE_B344_length_548_cov_0.486200_S46	853
NODE_C29_length_547_cov_5.782979_S46	56796
NODE_A1791_length_546_cov_10.633262_S46	1049
NODE_A1793_length_546_cov_5.729211_S46	1048
NODE_A1800_length_546_cov_1.980810_S46	645
NODE_A1803_length_545_cov_15.690171_S46	6452
NODE_A1806_length_545_cov_4.790598_S46	1056
NODE_B348_length_545_cov_1.358974_S46	1646
NODE_A1818_length_544_cov_38.678801_S46	4487
NODE_A1822_length_544_cov_5.824411_S46	676
NODE_A1825_length_544_cov_5.447537_S46	1652
NODE_A1831_length_544_cov_1.967880_S46	896
NODE_B349_length_544_cov_14.447537_S46	45511
NODE_A1834_length_543_cov_28.081545_S46	1283
NODE_A1836_length_543_cov_9.109442_S46	1734
NODE_A1839_length_543_cov_3.997854_S46	976
NODE_A1840_length_543_cov_3.585837_S46	3058
NODE_B351_length_543_cov_2.875536_S46	2678
NODE_A1851_length_542_cov_5.354839_S46	4148
NODE_A1852_length_542_cov_4.419355_S46	614
NODE_B355_length_542_cov_4.739785_S46	1343
NODE_A1862_length_541_cov_9.075431_S46	1480
NODE_A1863_length_541_cov_5.157328_S46	890
NODE_A1864_length_541_cov_4.418103_S46	839
NODE_B357_length_541_cov_3.144397_S46	3420
NODE_B361_length_541_cov_0.588362_S46	498
NODE_A1872_length_539_cov_12.978355_S46	1419
NODE_A1873_length_539_cov_10.047619_S46	1564
NODE_A1878_length_539_cov_3.952381_S46	737
NODE_B367_length_539_cov_1.995671_S46	2380
NODE_A1885_length_538_cov_12.284165_S46	666
NODE_A1887_length_538_cov_2.932755_S46	5659
NODE_A1888_length_538_cov_2.255965_S46	448
NODE_B370_length_538_cov_2.939262_S46	1168
NODE_B371_length_538_cov_1.470716_S46	1310
NODE_B372_length_538_cov_1.418655_S46	997
NODE_B373_length_538_cov_0.590022_S46	553
NODE_A1894_length_537_cov_3.947826_S46	957
NODE_A1895_length_537_cov_3.480435_S46	1200
NODE_A1897_length_537_cov_2.997826_S46	508
NODE_A1900_length_537_cov_2.417391_S46	811
NODE_A1906_length_536_cov_6.653595_S46	714
NODE_A1907_length_536_cov_6.047930_S46	767
NODE_A1908_length_536_cov_4.989107_S46	517
NODE_A1911_length_536_cov_3.130719_S46	1348
NODE_A1919_length_535_cov_7.275109_S46	2351
NODE_A1922_length_535_cov_2.770742_S46	469
NODE_B376_length_535_cov_2.718341_S46	2821
NODE_B377_length_535_cov_1.759825_S46	2198
NODE_A1927_length_534_cov_4.207877_S46	881
NODE_B378_length_534_cov_3.054705_S46	2231
NODE_B379_length_533_cov_4.982456_S46	3527
NODE_A1942_length_532_cov_17.202198_S46	1603
NODE_A1946_length_532_cov_3.635165_S46	751
NODE_B382_length_532_cov_10.000000_S46	4549
NODE_A1954_length_531_cov_10.748899_S46	609
NODE_A1955_length_531_cov_7.748899_S46	822
NODE_A1956_length_531_cov_4.440529_S46	1138
NODE_A1958_length_531_cov_3.572687_S46	546
NODE_B383_length_531_cov_8.226872_S46	20074
NODE_B384_length_531_cov_0.786344_S46	425
NODE_A1969_length_530_cov_3.929360_S46	2006
NODE_A1970_length_530_cov_3.827815_S46	1336
NODE_A1971_length_530_cov_2.571744_S46	787
NODE_A1975_length_529_cov_3.674779_S46	6009
NODE_B386_length_529_cov_1.670354_S46	1702
NODE_B387_length_529_cov_1.015487_S46	1083
NODE_B388_length_529_cov_0.688053_S46	734
NODE_A1985_length_528_cov_7.523282_S46	686
NODE_A1986_length_528_cov_6.671840_S46	1934
NODE_A1997_length_527_cov_4.864444_S46	1124
NODE_A1998_length_527_cov_4.480000_S46	437
NODE_A1999_length_527_cov_4.444444_S46	1019
NODE_A2002_length_527_cov_3.360000_S46	575
NODE_A2014_length_526_cov_3.868597_S46	570
NODE_A2016_length_526_cov_2.922049_S46	581
NODE_A2023_length_525_cov_15.408482_S46	468
NODE_A2024_length_525_cov_12.386161_S46	522
NODE_A2025_length_525_cov_9.750000_S46	3664
NODE_A2027_length_525_cov_8.031250_S46	938
NODE_A2028_length_525_cov_4.404018_S46	822
NODE_A2031_length_525_cov_3.162946_S46	1513
NODE_A2032_length_525_cov_3.075893_S46	2567
NODE_A2035_length_525_cov_2.683036_S46	3274
NODE_A2045_length_524_cov_4.143177_S46	538
NODE_B398_length_524_cov_4.080537_S46	1472
NODE_B400_length_524_cov_1.901566_S46	1721
NODE_A2054_length_523_cov_14.647982_S46	741
NODE_A2055_length_523_cov_10.605381_S46	551
NODE_A2059_length_523_cov_4.755605_S46	1147
NODE_B403_length_523_cov_4.336323_S46	1526
NODE_A2069_length_522_cov_3.984270_S46	871
NODE_A2073_length_522_cov_2.851685_S46	1645
NODE_B405_length_522_cov_2.438202_S46	785
NODE_A2081_length_521_cov_18.761261_S46	1701
NODE_A2085_length_521_cov_3.439189_S46	457
NODE_A2093_length_520_cov_6.045147_S46	455
NODE_A2096_length_520_cov_4.336343_S46	648
NODE_A2099_length_520_cov_3.295711_S46	658
NODE_A2109_length_519_cov_3.604072_S46	400
NODE_A2112_length_519_cov_2.022624_S46	1508
NODE_B413_length_519_cov_1.262443_S46	1161
NODE_A2116_length_518_cov_14.501134_S46	1690
NODE_A2117_length_518_cov_7.217687_S46	502
NODE_A2133_length_517_cov_4.729545_S46	599
NODE_A2135_length_517_cov_4.318182_S46	1392
NODE_A2145_length_516_cov_6.425968_S46	1182
NODE_A2149_length_516_cov_1.797267_S46	753
NODE_B428_length_516_cov_0.936219_S46	1210
NODE_A2153_length_515_cov_7.388128_S46	1026
NODE_A2157_length_515_cov_2.812785_S46	409
NODE_B430_length_515_cov_3.045662_S46	508
NODE_A2163_length_514_cov_9.107551_S46	2027
NODE_A2166_length_514_cov_3.290618_S46	690
NODE_A2168_length_514_cov_3.121281_S46	1346
NODE_A2173_length_514_cov_1.437071_S46	511
NODE_B431_length_514_cov_2.867277_S46	3049
NODE_A2175_length_513_cov_14.169725_S46	811
NODE_A2176_length_513_cov_7.919725_S46	733
NODE_A2177_length_513_cov_7.364679_S46	1288
NODE_A2178_length_513_cov_6.639908_S46	909
NODE_A2179_length_513_cov_5.997706_S46	943
NODE_A2182_length_513_cov_3.355505_S46	517
NODE_A2188_length_513_cov_1.511468_S46	816
NODE_A2189_length_513_cov_1.509174_S46	4515
NODE_B436_length_513_cov_0.715596_S46	693
NODE_A2191_length_512_cov_211.862069_S46	6011
NODE_A2193_length_512_cov_8.659770_S46	893
NODE_B437_length_512_cov_1.586207_S46	798
NODE_A2205_length_511_cov_18.193548_S46	1218
NODE_A2206_length_511_cov_12.004608_S46	1820
NODE_A2207_length_511_cov_10.193548_S46	384
NODE_A2208_length_511_cov_9.237327_S46	1938
NODE_A2218_length_511_cov_2.907834_S46	1425
NODE_A2219_length_511_cov_2.794931_S46	4209
NODE_A2221_length_511_cov_2.433180_S46	890
NODE_B438_length_511_cov_12.808756_S46	17940
NODE_B439_length_511_cov_4.145161_S46	3031
NODE_B443_length_511_cov_0.688940_S46	689
NODE_A2233_length_510_cov_3.434180_S46	475
NODE_A2236_length_510_cov_2.810624_S46	440
NODE_A2237_length_510_cov_2.618938_S46	422
NODE_A2241_length_510_cov_2.242494_S46	1190
NODE_B445_length_510_cov_0.960739_S46	871
NODE_A2246_length_509_cov_5.180556_S46	856
NODE_A2250_length_509_cov_2.942130_S46	1928
NODE_A2252_length_509_cov_2.592593_S46	625
NODE_B446_length_509_cov_3.594907_S46	3981
NODE_B448_length_509_cov_2.155093_S46	1855
NODE_B453_length_509_cov_0.810185_S46	762
NODE_B454_length_509_cov_0.650463_S46	850
NODE_A2262_length_508_cov_4.250580_S46	2008
NODE_B456_length_508_cov_10.044084_S46	7064
NODE_C37_length_508_cov_1.651972_S46	3259
NODE_A2270_length_507_cov_11.018605_S46	762
NODE_A2275_length_507_cov_4.309302_S46	2043
NODE_A2282_length_507_cov_1.458140_S46	543
NODE_B462_length_507_cov_3.830233_S46	499
NODE_A2284_length_506_cov_7.734266_S46	1968
NODE_A2285_length_506_cov_7.724942_S46	1559
NODE_A2286_length_506_cov_7.268065_S46	1466
NODE_B464_length_506_cov_2.440559_S46	1254
NODE_A2300_length_505_cov_5.717290_S46	599
NODE_A2301_length_505_cov_5.147196_S46	534
NODE_A2302_length_505_cov_4.983645_S46	910
NODE_B466_length_505_cov_0.983645_S46	492
NODE_B468_length_505_cov_0.343458_S46	591
NODE_C39_length_505_cov_1.060748_S46	2640
NODE_A2313_length_504_cov_9.758782_S46	3692
NODE_A2316_length_504_cov_5.081967_S46	921
NODE_A2317_length_504_cov_4.053864_S46	1175
NODE_A2318_length_504_cov_4.032787_S46	1116
NODE_A2319_length_504_cov_3.332553_S46	1009
NODE_A2320_length_504_cov_2.562061_S46	523
NODE_B469_length_504_cov_1.768150_S46	569
NODE_C40_length_504_cov_2.627635_S46	14921
NODE_C41_length_504_cov_0.889930_S46	2193
NODE_A2325_length_503_cov_20.096244_S46	827
NODE_A2329_length_503_cov_7.934272_S46	764
NODE_A2330_length_503_cov_5.403756_S46	915
NODE_A2331_length_503_cov_5.396714_S46	499
NODE_A2333_length_503_cov_3.882629_S46	1011
NODE_A2342_length_502_cov_7.275294_S46	702
NODE_A2349_length_502_cov_3.920000_S46	790
NODE_A2351_length_502_cov_3.374118_S46	627
NODE_A2352_length_502_cov_3.261176_S46	888
NODE_A2354_length_502_cov_2.837647_S46	1076
NODE_B474_length_502_cov_7.291765_S46	1147
NODE_C42_length_502_cov_0.555294_S46	503
NODE_A2361_length_501_cov_10.561321_S46	478
NODE_B480_length_501_cov_0.643868_S46	907
NODE_A2374_length_500_cov_18.813239_S46	8340
NODE_B482_length_500_cov_3.070922_S46	3334
NODE_A2_length_4453_cov_20.717322_S48	6110
NODE_A4_length_3665_cov_11.462375_S48	5310
NODE_A8_length_3124_cov_12.164752_S48	2456
NODE_A9_length_2884_cov_17.648023_S48	3524
NODE_A10_length_2654_cov_27.184323_S48	8733
NODE_A13_length_2352_cov_19.056703_S48	9000
NODE_A14_length_2326_cov_50.461538_S48	8648
NODE_B1_length_2284_cov_3.932488_S48	6326
NODE_A17_length_2152_cov_24.268434_S48	7747
NODE_A21_length_2084_cov_53.416542_S48	6550
NODE_A26_length_1995_cov_10.630344_S48	1412
NODE_A33_length_1925_cov_13.786255_S48	2720
NODE_A34_length_1896_cov_9.220451_S48	1295
NODE_A43_length_1772_cov_30.045428_S48	3807
NODE_A48_length_1729_cov_8.165254_S48	1316
NODE_A57_length_1634_cov_17.527296_S48	1063
NODE_A58_length_1632_cov_26.094534_S48	3695
NODE_A59_length_1621_cov_11.302461_S48	2137
NODE_A65_length_1574_cov_10.718771_S48	1206
NODE_A69_length_1558_cov_14.827819_S48	2497
NODE_A75_length_1514_cov_23.288796_S48	3731
NODE_A80_length_1489_cov_8.677762_S48	3122
NODE_A92_length_1399_cov_15.275340_S48	4735
NODE_A94_length_1386_cov_7.307869_S48	1699
NODE_A95_length_1385_cov_13.357798_S48	1574
NODE_A103_length_1369_cov_18.122291_S48	4641
NODE_A108_length_1351_cov_11.262951_S48	4174
NODE_A111_length_1343_cov_10.696682_S48	1040
NODE_A121_length_1276_cov_16.804003_S48	1767
NODE_A129_length_1253_cov_4.864796_S48	856
NODE_A132_length_1246_cov_59.326775_S48	5209
NODE_B6_length_1229_cov_6.218750_S48	5653
NODE_A138_length_1221_cov_4.430070_S48	918
NODE_A141_length_1213_cov_7.997359_S48	2168
NODE_A153_length_1183_cov_11.631103_S48	2354
NODE_A156_length_1177_cov_21.570000_S48	4971
NODE_A159_length_1170_cov_12.387923_S48	3359
NODE_A161_length_1166_cov_13.415060_S48	1520
NODE_A162_length_1165_cov_9.759191_S48	4253
NODE_A163_length_1163_cov_15.015654_S48	2609
NODE_A167_length_1150_cov_22.857409_S48	6546
NODE_A168_length_1148_cov_8.292250_S48	2763
NODE_A169_length_1141_cov_13.111842_S48	2565
NODE_A173_length_1133_cov_42.837121_S48	5980
NODE_A186_length_1104_cov_13.868549_S48	1259
NODE_A189_length_1096_cov_21.111874_S48	2468
NODE_A190_length_1095_cov_17.707269_S48	1639
NODE_A191_length_1094_cov_9.281219_S48	1600
NODE_A196_length_1068_cov_13.067608_S48	2058
NODE_A199_length_1058_cov_17.931702_S48	2944
NODE_A202_length_1054_cov_10.372569_S48	1365
NODE_A204_length_1051_cov_17.865503_S48	1711
NODE_B12_length_1047_cov_1.263918_S48	1777
NODE_A215_length_1026_cov_11.611170_S48	861
NODE_A216_length_1024_cov_8.414995_S48	3435
NODE_A218_length_1021_cov_13.788136_S48	2653
NODE_A219_length_1021_cov_12.007415_S48	1199
NODE_A222_length_1019_cov_12.625265_S48	4375
NODE_A224_length_1016_cov_10.640043_S48	2318
NODE_A225_length_1015_cov_16.133262_S48	1958
NODE_A228_length_1004_cov_10.631068_S48	718
NODE_A229_length_1003_cov_7.446004_S48	776
NODE_B15_length_1002_cov_4.957838_S48	3889
NODE_A232_length_1000_cov_6.773564_S48	1401
NODE_A237_length_989_cov_12.780702_S48	844
NODE_B16_length_989_cov_3.290570_S48	1199
NODE_B19_length_974_cov_4.409142_S48	3189
NODE_A252_length_969_cov_18.587444_S48	1760
NODE_A254_length_969_cov_8.551570_S48	1849
NODE_A256_length_966_cov_7.115861_S48	2635
NODE_A260_length_964_cov_15.944758_S48	3396
NODE_A262_length_962_cov_17.889266_S48	2383
NODE_A266_length_958_cov_4.547106_S48	3528
NODE_A268_length_957_cov_5.697727_S48	947
NODE_A272_length_947_cov_7.806897_S48	1502
NODE_A279_length_940_cov_8.599073_S48	1709
NODE_A282_length_935_cov_6.177156_S48	897
NODE_B22_length_931_cov_2.655738_S48	3285
NODE_A287_length_930_cov_6.341149_S48	1380
NODE_A289_length_928_cov_77.364277_S48	6118
NODE_A290_length_926_cov_25.149588_S48	1366
NODE_A292_length_925_cov_5.271226_S48	1604
NODE_A293_length_924_cov_3.376623_S48	753
NODE_A296_length_921_cov_13.917062_S48	701
NODE_A301_length_915_cov_23.114558_S48	4171
NODE_A303_length_915_cov_5.991647_S48	784
NODE_A305_length_912_cov_11.659880_S48	2338
NODE_B26_length_904_cov_2.067715_S48	3200
NODE_A313_length_900_cov_16.568651_S48	965
NODE_A322_length_889_cov_3.871921_S48	1469
NODE_A325_length_887_cov_7.807407_S48	1207
NODE_A328_length_885_cov_3.420792_S48	1468
NODE_A330_length_883_cov_13.828784_S48	1389
NODE_A333_length_882_cov_6.086957_S48	752
NODE_B32_length_877_cov_2.067500_S48	1968
NODE_A339_length_876_cov_4.316646_S48	1221
NODE_A340_length_875_cov_6.105263_S48	784
NODE_A341_length_873_cov_12.797739_S48	1270
NODE_A350_length_865_cov_38.821066_S48	4668
NODE_A352_length_864_cov_10.113088_S48	2526
NODE_A355_length_861_cov_2.808673_S48	1198
NODE_A357_length_860_cov_3.662835_S48	2424
NODE_A359_length_857_cov_48.878205_S48	2762
NODE_A360_length_856_cov_7.577664_S48	834
NODE_B35_length_856_cov_1.643132_S48	1448
NODE_A365_length_848_cov_9.680934_S48	1026
NODE_A369_length_847_cov_9.771429_S48	941
NODE_A370_length_847_cov_9.423377_S48	1937
NODE_A371_length_847_cov_8.729870_S48	1104
NODE_A375_length_844_cov_18.054759_S48	3233
NODE_A378_length_842_cov_6.462745_S48	2451
NODE_A385_length_839_cov_16.129921_S48	1721
NODE_A395_length_833_cov_4.662698_S48	996
NODE_B37_length_833_cov_2.933862_S48	3339
NODE_A399_length_832_cov_30.917881_S48	10620
NODE_A401_length_832_cov_2.181457_S48	923
NODE_A402_length_831_cov_5.462865_S48	1979
NODE_A404_length_829_cov_5.881649_S48	773
NODE_A419_length_819_cov_19.447439_S48	7226
NODE_A420_length_819_cov_4.618598_S48	2584
NODE_A422_length_818_cov_7.124157_S48	844
NODE_A423_length_818_cov_5.350877_S48	3413
NODE_A429_length_815_cov_5.084011_S48	1120
NODE_B40_length_812_cov_2.874830_S48	851
NODE_A447_length_802_cov_5.068966_S48	1436
NODE_A450_length_801_cov_1.867403_S48	798
NODE_C2_length_800_cov_2.428769_S48	8857
NODE_A452_length_798_cov_15.400832_S48	933
NODE_A453_length_797_cov_5.361111_S48	885
NODE_A457_length_795_cov_3.987465_S48	969
NODE_A458_length_793_cov_22.015363_S48	9851
NODE_A459_length_792_cov_8.913287_S48	1217
NODE_A460_length_792_cov_6.889510_S48	1073
NODE_A462_length_792_cov_3.083916_S48	5331
NODE_A464_length_791_cov_5.029412_S48	927
NODE_A472_length_788_cov_10.526020_S48	837
NODE_B42_length_787_cov_11.653521_S48	41229
NODE_A482_length_780_cov_8.789474_S48	1012
NODE_A483_length_780_cov_8.120910_S48	681
NODE_A486_length_779_cov_4.350427_S48	682
NODE_A492_length_776_cov_14.553648_S48	903
NODE_B43_length_776_cov_4.692418_S48	6225
NODE_A496_length_774_cov_10.545194_S48	744
NODE_A500_length_772_cov_15.946763_S48	1989
NODE_A504_length_770_cov_5.340548_S48	687
NODE_A505_length_769_cov_10.748555_S48	3988
NODE_A510_length_767_cov_3.723188_S48	1341
NODE_A515_length_764_cov_4.973799_S48	1958
NODE_B46_length_764_cov_5.889374_S48	4708
NODE_A524_length_761_cov_8.334795_S48	3991
NODE_A529_length_759_cov_12.348974_S48	1198
NODE_A530_length_759_cov_9.510264_S48	877
NODE_A549_length_752_cov_15.468148_S48	2033
NODE_A553_length_751_cov_7.066766_S48	7563
NODE_A556_length_750_cov_14.014859_S48	1872
NODE_A558_length_750_cov_5.989599_S48	1139
NODE_B48_length_750_cov_4.065379_S48	3233
NODE_A559_length_749_cov_11.117560_S48	2273
NODE_A560_length_749_cov_8.364583_S48	1210
NODE_B49_length_748_cov_6.402385_S48	6840
NODE_A564_length_746_cov_2.704036_S48	1648
NODE_A567_length_744_cov_12.802099_S48	721
NODE_A568_length_744_cov_9.253373_S48	736
NODE_A569_length_744_cov_2.287856_S48	1169
NODE_B53_length_744_cov_2.550225_S48	6633
NODE_B54_length_743_cov_4.097598_S48	10555
NODE_A580_length_740_cov_5.600302_S48	1018
NODE_A588_length_737_cov_3.104545_S48	857
NODE_B56_length_735_cov_2.802432_S48	1313
NODE_A596_length_733_cov_6.234756_S48	2496
NODE_A607_length_729_cov_17.147239_S48	3371
NODE_A613_length_727_cov_3.898462_S48	1030
NODE_A615_length_726_cov_5.787365_S48	1092
NODE_B60_length_726_cov_3.306626_S48	4516
NODE_A620_length_724_cov_10.145286_S48	503
NODE_A622_length_723_cov_3.760062_S48	1393
NODE_A624_length_722_cov_4.159690_S48	2174
NODE_A627_length_721_cov_5.959627_S48	906
NODE_A630_length_720_cov_10.124417_S48	1584
NODE_A633_length_719_cov_4.733645_S48	1030
NODE_A635_length_719_cov_4.186916_S48	789
NODE_B64_length_719_cov_4.468847_S48	4245
NODE_A637_length_718_cov_15.555382_S48	1182
NODE_A638_length_718_cov_3.104524_S48	996
NODE_A640_length_717_cov_4.539062_S48	872
NODE_A641_length_717_cov_4.354687_S48	1946
NODE_A642_length_717_cov_1.645312_S48	1937
NODE_A643_length_716_cov_18.209703_S48	1763
NODE_B66_length_713_cov_5.537736_S48	6058
NODE_A662_length_709_cov_2.621835_S48	603
NODE_A663_length_708_cov_12.242472_S48	1974
NODE_B67_length_708_cov_5.264659_S48	4066
NODE_A667_length_707_cov_27.371429_S48	1056
NODE_A668_length_707_cov_6.912698_S48	564
NODE_A669_length_707_cov_4.142857_S48	654
NODE_A676_length_706_cov_1.982512_S48	1182
NODE_A684_length_702_cov_7.912000_S48	540
NODE_B72_length_700_cov_2.292135_S48	1321
NODE_B73_length_699_cov_10.035370_S48	8787
NODE_A693_length_698_cov_28.772947_S48	1247
NODE_A694_length_698_cov_4.489533_S48	720
NODE_B76_length_697_cov_2.012903_S48	1006
NODE_A702_length_696_cov_6.762520_S48	643
NODE_A705_length_695_cov_3.299353_S48	1357
NODE_A708_length_694_cov_15.904376_S48	727
NODE_A710_length_693_cov_12.788961_S48	1874
NODE_A711_length_693_cov_5.480519_S48	2870
NODE_A716_length_691_cov_5.892508_S48	2726
NODE_A717_length_689_cov_9.870915_S48	4949
NODE_A719_length_689_cov_4.856209_S48	614
NODE_A720_length_689_cov_4.106209_S48	3065
NODE_A723_length_688_cov_3.031097_S48	846
NODE_A726_length_687_cov_8.068852_S48	3428
NODE_A731_length_686_cov_3.763547_S48	1904
NODE_A741_length_684_cov_35.123558_S48	11768
NODE_A742_length_684_cov_10.509061_S48	2143
NODE_A744_length_684_cov_2.247117_S48	786
NODE_A749_length_682_cov_5.375207_S48	824
NODE_A752_length_681_cov_3.102649_S48	1343
NODE_A762_length_678_cov_2.524126_S48	1484
NODE_B87_length_678_cov_0.445923_S48	571
NODE_A764_length_677_cov_5.033333_S48	725
NODE_B88_length_677_cov_1.343333_S48	587
NODE_A770_length_675_cov_11.294314_S48	2291
NODE_A774_length_673_cov_4.622483_S48	1410
NODE_A775_length_673_cov_3.880872_S48	719
NODE_A777_length_673_cov_2.880872_S48	2276
NODE_A782_length_672_cov_4.712605_S48	513
NODE_A783_length_672_cov_4.608403_S48	17960
NODE_A785_length_671_cov_12.321549_S48	5574
NODE_A789_length_669_cov_12.844595_S48	1652
NODE_A791_length_669_cov_7.199324_S48	1125
NODE_B92_length_669_cov_4.577703_S48	2162
NODE_A799_length_668_cov_3.592217_S48	1399
NODE_A800_length_668_cov_3.081218_S48	848
NODE_A801_length_668_cov_3.043993_S48	678
NODE_A803_length_667_cov_4.262712_S48	610
NODE_A806_length_666_cov_6.692699_S48	1148
NODE_A809_length_665_cov_12.430272_S48	5136
NODE_A810_length_665_cov_8.144558_S48	739
NODE_A814_length_664_cov_3.998296_S48	918
NODE_A817_length_664_cov_1.519591_S48	955
NODE_A829_length_661_cov_10.119863_S48	573
NODE_A830_length_661_cov_5.604452_S48	4121
NODE_A831_length_661_cov_4.589041_S48	12285
NODE_A832_length_661_cov_2.857877_S48	615
NODE_B97_length_660_cov_2.759863_S48	3105
NODE_B99_length_659_cov_3.850515_S48	4955
NODE_A846_length_658_cov_5.518072_S48	861
NODE_A848_length_658_cov_3.550775_S48	751
NODE_A849_length_658_cov_3.339071_S48	562
NODE_B100_length_657_cov_1.617241_S48	1382
NODE_A859_length_656_cov_4.131261_S48	1081
NODE_A861_length_656_cov_2.326425_S48	676
NODE_A864_length_655_cov_3.904844_S48	928
NODE_A865_length_655_cov_3.259516_S48	562
NODE_A869_length_654_cov_13.188908_S48	6767
NODE_A870_length_654_cov_8.717504_S48	1675
NODE_A872_length_654_cov_2.719237_S48	638
NODE_B101_length_654_cov_2.447140_S48	863
NODE_A877_length_653_cov_12.423611_S48	1220
NODE_B107_length_651_cov_7.494774_S48	9222
