magnitudes	NC2
NODE_A721_length_878_cov_352.455680_NC2	7374
NODE_A723_length_877_cov_70.828750_NC2	948
NODE_A724_length_877_cov_66.595000_NC2	1299
NODE_A725_length_877_cov_38.961250_NC2	1006
NODE_A727_length_876_cov_84.016270_NC2	1530
NODE_A728_length_876_cov_67.804756_NC2	1717
NODE_A729_length_876_cov_27.426783_NC2	589
NODE_A730_length_875_cov_29.472431_NC2	619
NODE_A733_length_874_cov_190.887077_NC2	4461
NODE_A734_length_873_cov_175.494975_NC2	3606
NODE_A735_length_873_cov_75.033920_NC2	1638
NODE_A736_length_873_cov_51.516332_NC2	1040
NODE_A737_length_873_cov_43.055276_NC2	744
NODE_A738_length_873_cov_33.099246_NC2	661
NODE_A739_length_873_cov_30.248744_NC2	714
NODE_A740_length_872_cov_101.670440_NC2	1926
NODE_A741_length_872_cov_56.098113_NC2	1429
NODE_B311_length_871_cov_3.018892_NC2	668
NODE_A744_length_870_cov_71.346784_NC2	1617
NODE_A750_length_868_cov_59.761062_NC2	1535
NODE_A754_length_866_cov_50.907478_NC2	943
NODE_A755_length_866_cov_28.254753_NC2	721
NODE_A756_length_866_cov_25.612167_NC2	1965
NODE_A759_length_865_cov_110.374365_NC2	2307
NODE_A761_length_865_cov_65.902284_NC2	1730
NODE_A762_length_865_cov_55.730964_NC2	1157
NODE_A763_length_865_cov_45.739848_NC2	927
NODE_A764_length_865_cov_42.418782_NC2	914
NODE_A765_length_865_cov_41.285533_NC2	1152
NODE_A766_length_864_cov_62.320203_NC2	1785
NODE_A767_length_864_cov_36.452351_NC2	1064
NODE_A770_length_864_cov_20.229987_NC2	607
NODE_A772_length_863_cov_52.449109_NC2	1454
NODE_A775_length_861_cov_115.413265_NC2	2295
NODE_A778_length_860_cov_35.655172_NC2	710
NODE_A784_length_858_cov_138.405890_NC2	2459
NODE_A787_length_857_cov_66.396154_NC2	1536
NODE_A788_length_857_cov_31.562821_NC2	716
NODE_A789_length_856_cov_96.263158_NC2	1777
NODE_A790_length_856_cov_84.507060_NC2	1754
NODE_A791_length_856_cov_70.685494_NC2	1487
NODE_A792_length_856_cov_56.419769_NC2	1039
NODE_A793_length_856_cov_52.580231_NC2	852
NODE_A794_length_856_cov_38.039795_NC2	696
NODE_A795_length_856_cov_37.351733_NC2	676
NODE_A797_length_855_cov_82.677378_NC2	1732
NODE_A798_length_855_cov_65.985861_NC2	1498
NODE_A799_length_854_cov_118.027027_NC2	2125
NODE_A800_length_854_cov_51.724582_NC2	977
NODE_A801_length_853_cov_105.820876_NC2	2082
NODE_A802_length_853_cov_39.664948_NC2	759
NODE_A803_length_852_cov_34.487742_NC2	1283
NODE_A805_length_850_cov_71.758085_NC2	1583
NODE_A807_length_849_cov_55.294041_NC2	1243
NODE_A808_length_849_cov_46.619171_NC2	623
NODE_A809_length_849_cov_27.703368_NC2	625
NODE_A810_length_849_cov_25.231865_NC2	626
NODE_A813_length_847_cov_27.003896_NC2	1146
NODE_A815_length_846_cov_101.409623_NC2	1901
NODE_A816_length_846_cov_60.193758_NC2	1014
NODE_A817_length_846_cov_54.651495_NC2	1181
NODE_A818_length_846_cov_29.520156_NC2	555
NODE_A822_length_844_cov_141.637549_NC2	2855
NODE_A824_length_844_cov_65.569752_NC2	1463
NODE_A825_length_844_cov_38.130378_NC2	818
NODE_A829_length_843_cov_95.080940_NC2	1944
NODE_A830_length_843_cov_31.468668_NC2	654
NODE_A832_length_842_cov_85.932026_NC2	1777
NODE_A833_length_842_cov_38.883660_NC2	912
NODE_A834_length_842_cov_36.623529_NC2	931
NODE_A835_length_842_cov_33.237908_NC2	1062
NODE_A836_length_842_cov_30.454902_NC2	575
NODE_B366_length_842_cov_3.400000_NC2	781
NODE_B368_length_841_cov_7.865183_NC2	2061
NODE_A839_length_840_cov_129.583224_NC2	2430
NODE_A841_length_838_cov_114.300920_NC2	1984
NODE_A842_length_838_cov_80.762155_NC2	1706
NODE_A843_length_838_cov_48.273325_NC2	1054
NODE_A844_length_838_cov_28.641261_NC2	580
NODE_A846_length_838_cov_17.324573_NC2	780
NODE_A847_length_837_cov_34.601316_NC2	713
NODE_A848_length_836_cov_138.770751_NC2	2844
NODE_A850_length_835_cov_146.139842_NC2	2945
NODE_A851_length_835_cov_93.176781_NC2	1706
NODE_A852_length_835_cov_45.200528_NC2	1045
NODE_A853_length_835_cov_35.412929_NC2	618
NODE_A854_length_835_cov_33.007916_NC2	705
NODE_A856_length_834_cov_250.970938_NC2	5827
NODE_A857_length_834_cov_118.837517_NC2	2529
NODE_A858_length_834_cov_44.072655_NC2	963
NODE_A859_length_834_cov_43.816380_NC2	799
NODE_A860_length_834_cov_36.339498_NC2	784
NODE_A864_length_831_cov_204.949602_NC2	3643
NODE_A865_length_831_cov_64.014589_NC2	1087
NODE_A866_length_830_cov_26.767596_NC2	555
NODE_A868_length_829_cov_39.073138_NC2	918
NODE_A873_length_827_cov_32.498667_NC2	724
NODE_A874_length_827_cov_27.986667_NC2	707
NODE_A875_length_826_cov_82.962617_NC2	1626
NODE_A876_length_825_cov_28.966578_NC2	773
NODE_A878_length_824_cov_225.204819_NC2	5056
NODE_A879_length_824_cov_43.175368_NC2	836
NODE_A880_length_824_cov_40.145917_NC2	939
NODE_B401_length_824_cov_3.875502_NC2	1062
NODE_A882_length_823_cov_35.548257_NC2	758
NODE_A884_length_822_cov_144.348993_NC2	3038
NODE_A885_length_822_cov_27.022819_NC2	547
NODE_A888_length_821_cov_131.534946_NC2	3369
NODE_A889_length_821_cov_93.666667_NC2	825
NODE_A890_length_821_cov_92.870968_NC2	2351
NODE_B408_length_821_cov_12.408602_NC2	2567
NODE_A893_length_820_cov_85.795424_NC2	2059
NODE_A895_length_819_cov_82.291105_NC2	1661
NODE_A896_length_819_cov_72.471698_NC2	1995
NODE_A897_length_819_cov_71.301887_NC2	1686
NODE_A898_length_819_cov_33.830189_NC2	588
NODE_A899_length_819_cov_32.521563_NC2	664
NODE_A900_length_819_cov_26.625337_NC2	597
NODE_A901_length_818_cov_43.075574_NC2	1045
NODE_A903_length_817_cov_112.548649_NC2	2450
NODE_A904_length_817_cov_42.789189_NC2	1058
NODE_A905_length_817_cov_36.450000_NC2	717
NODE_A906_length_817_cov_32.091892_NC2	709
NODE_A908_length_816_cov_24.910690_NC2	628
NODE_A909_length_815_cov_149.680217_NC2	2859
NODE_A910_length_815_cov_50.413279_NC2	2056
NODE_A911_length_815_cov_27.734417_NC2	490
NODE_A916_length_814_cov_99.816825_NC2	1892
NODE_A917_length_814_cov_41.594301_NC2	867
NODE_A920_length_813_cov_93.512228_NC2	1910
NODE_A921_length_813_cov_69.399457_NC2	1687
NODE_A922_length_813_cov_48.686141_NC2	921
NODE_A924_length_812_cov_43.153741_NC2	718
NODE_B434_length_812_cov_5.125170_NC2	1235
NODE_A927_length_811_cov_73.516349_NC2	1428
NODE_A928_length_811_cov_50.269755_NC2	699
NODE_A929_length_811_cov_33.974114_NC2	675
NODE_A932_length_810_cov_108.597544_NC2	1772
NODE_A937_length_807_cov_74.921918_NC2	1576
NODE_A938_length_807_cov_62.695890_NC2	1578
NODE_A939_length_807_cov_30.582192_NC2	688
NODE_A940_length_807_cov_24.272603_NC2	555
NODE_A941_length_806_cov_83.895748_NC2	2208
NODE_A942_length_806_cov_34.150892_NC2	778
NODE_B446_length_805_cov_4.475275_NC2	744
NODE_A944_length_804_cov_59.313618_NC2	1131
NODE_A947_length_803_cov_176.232782_NC2	3307
NODE_A948_length_803_cov_26.183196_NC2	529
NODE_A949_length_803_cov_25.931129_NC2	995
NODE_A953_length_802_cov_79.081379_NC2	1609
NODE_A954_length_802_cov_49.958621_NC2	971
NODE_A955_length_802_cov_30.835862_NC2	586
NODE_A956_length_801_cov_73.121547_NC2	1396
NODE_A957_length_801_cov_26.526243_NC2	653
NODE_A958_length_800_cov_61.387275_NC2	1132
NODE_A959_length_800_cov_33.601660_NC2	765
NODE_A960_length_800_cov_28.041494_NC2	552
NODE_C13_length_800_cov_1.670816_NC2	3515
NODE_A961_length_799_cov_57.224377_NC2	1027
NODE_A962_length_799_cov_43.314404_NC2	872
NODE_A964_length_798_cov_88.206657_NC2	1955
NODE_A965_length_798_cov_69.083218_NC2	1412
NODE_A966_length_798_cov_58.349515_NC2	1159
NODE_A967_length_798_cov_27.572816_NC2	548
NODE_A968_length_797_cov_82.108333_NC2	1454
NODE_A969_length_797_cov_65.633333_NC2	2083
NODE_A970_length_797_cov_52.433333_NC2	917
NODE_A971_length_797_cov_50.986111_NC2	794
NODE_A972_length_797_cov_44.080556_NC2	803
NODE_A973_length_797_cov_36.858333_NC2	615
NODE_A976_length_796_cov_87.564673_NC2	2808
NODE_A977_length_796_cov_28.673157_NC2	557
NODE_A980_length_796_cov_5.403338_NC2	976
NODE_B473_length_796_cov_2.465925_NC2	642
NODE_A981_length_795_cov_101.266017_NC2	1529
NODE_A982_length_795_cov_90.019499_NC2	1918
NODE_A983_length_795_cov_54.200557_NC2	1373
NODE_A984_length_795_cov_36.011142_NC2	949
NODE_A985_length_795_cov_25.137883_NC2	606
NODE_A986_length_794_cov_39.863319_NC2	1051
NODE_A987_length_794_cov_24.312413_NC2	521
NODE_A989_length_793_cov_152.836592_NC2	2550
NODE_A990_length_793_cov_51.511173_NC2	873
NODE_A991_length_793_cov_44.079609_NC2	995
NODE_B479_length_793_cov_3.513966_NC2	934
NODE_B480_length_793_cov_2.882682_NC2	835
NODE_A994_length_792_cov_38.534266_NC2	876
NODE_A997_length_791_cov_176.413165_NC2	3209
NODE_A998_length_791_cov_88.212885_NC2	1847
NODE_A999_length_791_cov_30.672269_NC2	746
NODE_A1005_length_790_cov_38.798036_NC2	719
NODE_A1006_length_789_cov_84.349719_NC2	1391
NODE_A1007_length_789_cov_53.831461_NC2	924
NODE_A1008_length_789_cov_51.092697_NC2	957
NODE_A1009_length_788_cov_44.133615_NC2	969
NODE_C17_length_788_cov_3.278481_NC2	6653
NODE_A1013_length_787_cov_28.946479_NC2	676
NODE_A1014_length_787_cov_21.139437_NC2	823
NODE_A1015_length_786_cov_70.070522_NC2	1712
NODE_A1016_length_786_cov_68.291961_NC2	1496
NODE_A1018_length_785_cov_96.087571_NC2	2059
NODE_A1019_length_785_cov_66.663842_NC2	1038
NODE_A1020_length_785_cov_41.891243_NC2	768
NODE_A1021_length_785_cov_31.045198_NC2	537
NODE_A1024_length_784_cov_109.336634_NC2	2083
NODE_A1025_length_784_cov_91.473833_NC2	1675
NODE_A1028_length_783_cov_32.556657_NC2	565
NODE_B501_length_783_cov_10.262040_NC2	2070
NODE_A1030_length_782_cov_65.136170_NC2	1218
NODE_A1031_length_782_cov_63.968794_NC2	1546
NODE_A1032_length_782_cov_46.771631_NC2	974
NODE_A1033_length_782_cov_41.863830_NC2	724
NODE_A1036_length_781_cov_81.894886_NC2	1717
NODE_B506_length_781_cov_2.725852_NC2	957
NODE_A1038_length_780_cov_221.701280_NC2	4236
NODE_A1039_length_780_cov_119.152205_NC2	2340
NODE_A1041_length_780_cov_60.305832_NC2	1338
NODE_A1042_length_779_cov_38.551282_NC2	907
NODE_B515_length_779_cov_2.337607_NC2	565
NODE_A1046_length_777_cov_54.207143_NC2	1073
NODE_A1047_length_777_cov_53.760000_NC2	909
NODE_A1049_length_776_cov_141.423462_NC2	2589
NODE_A1050_length_776_cov_116.997139_NC2	1908
NODE_A1051_length_776_cov_43.343348_NC2	975
NODE_A1052_length_776_cov_38.402003_NC2	812
NODE_A1053_length_776_cov_30.439199_NC2	722
NODE_B523_length_776_cov_11.525036_NC2	1881
NODE_A1056_length_775_cov_134.239255_NC2	2635
NODE_A1057_length_775_cov_102.934097_NC2	2631
NODE_A1058_length_775_cov_72.614613_NC2	1445
NODE_A1059_length_775_cov_39.156160_NC2	683
NODE_A1062_length_774_cov_28.536585_NC2	491
NODE_A1064_length_773_cov_54.949713_NC2	999
NODE_A1065_length_773_cov_37.416667_NC2	1135
NODE_A1067_length_772_cov_58.316547_NC2	980
NODE_A1068_length_772_cov_44.526619_NC2	763
NODE_A1069_length_772_cov_44.120863_NC2	717
NODE_A1070_length_772_cov_40.697842_NC2	686
NODE_A1071_length_772_cov_34.044604_NC2	697
NODE_A1072_length_772_cov_31.741007_NC2	545
NODE_A1073_length_772_cov_28.964029_NC2	505
NODE_A1074_length_772_cov_28.941007_NC2	456
NODE_A1075_length_772_cov_13.100719_NC2	535
NODE_A1080_length_771_cov_136.641210_NC2	2445
NODE_A1087_length_770_cov_57.692641_NC2	1143
NODE_A1090_length_769_cov_88.627168_NC2	1584
NODE_A1091_length_769_cov_62.790462_NC2	1133
NODE_A1092_length_769_cov_48.391618_NC2	924
NODE_A1093_length_769_cov_45.754335_NC2	965
NODE_A1094_length_769_cov_30.306358_NC2	1005
NODE_A1095_length_769_cov_28.732659_NC2	512
NODE_A1097_length_768_cov_42.205499_NC2	764
NODE_A1098_length_768_cov_41.898698_NC2	809
NODE_A1100_length_768_cov_41.030391_NC2	866
NODE_A1101_length_768_cov_38.782923_NC2	776
NODE_A1102_length_768_cov_34.095514_NC2	680
NODE_A1103_length_767_cov_78.062319_NC2	1719
NODE_A1104_length_767_cov_75.162319_NC2	1551
NODE_A1105_length_767_cov_38.571014_NC2	672
NODE_A1106_length_767_cov_23.801449_NC2	489
NODE_A1111_length_766_cov_74.470247_NC2	1523
NODE_A1112_length_766_cov_63.521045_NC2	1257
NODE_A1114_length_765_cov_84.194767_NC2	3366
NODE_A1115_length_765_cov_47.177326_NC2	841
NODE_A1116_length_765_cov_32.571221_NC2	704
NODE_A1117_length_764_cov_69.867540_NC2	1613
NODE_A1118_length_764_cov_60.839884_NC2	1269
NODE_A1119_length_764_cov_48.128093_NC2	557
NODE_A1121_length_763_cov_76.169096_NC2	1321
NODE_A1122_length_763_cov_39.408163_NC2	785
NODE_A1123_length_763_cov_32.128280_NC2	617
NODE_A1124_length_763_cov_30.241983_NC2	1184
NODE_A1126_length_762_cov_118.872993_NC2	2135
NODE_A1128_length_762_cov_68.011679_NC2	1748
NODE_A1129_length_762_cov_50.239416_NC2	1178
NODE_A1130_length_762_cov_49.242336_NC2	844
NODE_A1132_length_761_cov_43.956140_NC2	785
NODE_A1134_length_760_cov_80.161054_NC2	1471
NODE_A1135_length_760_cov_39.509517_NC2	942
NODE_A1136_length_759_cov_35.780059_NC2	736
NODE_A1137_length_759_cov_32.802053_NC2	646
NODE_A1142_length_758_cov_104.419971_NC2	2105
NODE_A1143_length_758_cov_65.242291_NC2	1262
NODE_A1144_length_758_cov_34.757709_NC2	657
NODE_A1147_length_757_cov_50.948529_NC2	1326
NODE_A1148_length_757_cov_41.654412_NC2	663
NODE_A1153_length_755_cov_53.441003_NC2	753
NODE_A1156_length_753_cov_46.727811_NC2	875
NODE_A1157_length_753_cov_42.321006_NC2	775
NODE_A1158_length_753_cov_34.229290_NC2	661
NODE_A1159_length_753_cov_30.107988_NC2	843
NODE_A1161_length_752_cov_87.204444_NC2	1391
NODE_A1162_length_752_cov_28.705185_NC2	443
NODE_A1166_length_750_cov_75.549777_NC2	1671
NODE_A1167_length_750_cov_53.484398_NC2	855
NODE_A1168_length_750_cov_30.176820_NC2	605
NODE_A1172_length_749_cov_198.482143_NC2	3179
NODE_A1173_length_749_cov_177.095238_NC2	3259
NODE_A1174_length_749_cov_73.145833_NC2	2084
NODE_A1175_length_749_cov_65.843750_NC2	1277
NODE_A1176_length_749_cov_65.403274_NC2	1221
NODE_A1177_length_749_cov_57.010417_NC2	1104
NODE_A1178_length_749_cov_38.230655_NC2	608
NODE_A1179_length_749_cov_33.291667_NC2	827
NODE_A1180_length_749_cov_28.770833_NC2	745
NODE_A1181_length_749_cov_23.526786_NC2	738
NODE_A1182_length_748_cov_118.766021_NC2	1936
NODE_A1183_length_748_cov_77.496274_NC2	1852
NODE_B598_length_748_cov_5.324888_NC2	1008
NODE_A1187_length_747_cov_50.158209_NC2	1143
NODE_A1188_length_747_cov_44.704478_NC2	1072
NODE_A1189_length_747_cov_42.149254_NC2	1264
NODE_A1191_length_746_cov_101.041854_NC2	1846
NODE_A1192_length_746_cov_79.726457_NC2	1301
NODE_A1193_length_746_cov_67.713004_NC2	994
NODE_A1194_length_746_cov_28.766816_NC2	594
NODE_A1196_length_745_cov_61.303892_NC2	977
NODE_A1197_length_745_cov_30.471557_NC2	479
NODE_A1202_length_744_cov_48.493253_NC2	781
NODE_A1203_length_744_cov_36.254873_NC2	629
NODE_A1204_length_744_cov_33.610195_NC2	554
NODE_A1205_length_743_cov_125.690691_NC2	1738
NODE_A1206_length_743_cov_74.972973_NC2	1571
NODE_A1207_length_743_cov_61.752252_NC2	1053
NODE_A1208_length_743_cov_53.692192_NC2	1291
NODE_A1209_length_743_cov_25.258258_NC2	802
NODE_A1211_length_742_cov_51.165414_NC2	893
NODE_A1212_length_742_cov_30.469173_NC2	454
NODE_A1215_length_741_cov_117.698795_NC2	1764
NODE_A1216_length_741_cov_115.188253_NC2	2244
NODE_A1220_length_740_cov_117.036199_NC2	1966
NODE_A1221_length_740_cov_85.340875_NC2	1349
NODE_A1222_length_740_cov_78.714932_NC2	1392
NODE_A1223_length_740_cov_73.938160_NC2	1412
NODE_B621_length_740_cov_2.873303_NC2	627
NODE_A1226_length_739_cov_33.693353_NC2	618
NODE_B622_length_739_cov_13.163142_NC2	2433
NODE_A1232_length_737_cov_130.081818_NC2	2676
NODE_A1235_length_736_cov_79.892261_NC2	1190
NODE_A1237_length_736_cov_66.934750_NC2	1111
NODE_A1238_length_736_cov_25.867982_NC2	642
NODE_A1241_length_735_cov_43.960486_NC2	753
NODE_A1245_length_734_cov_118.546423_NC2	2120
NODE_A1246_length_734_cov_103.872146_NC2	1909
NODE_A1247_length_734_cov_55.190259_NC2	899
NODE_A1248_length_734_cov_49.140030_NC2	756
NODE_A1249_length_734_cov_48.593607_NC2	918
NODE_A1250_length_733_cov_77.821646_NC2	2603
NODE_A1253_length_732_cov_46.665649_NC2	964
NODE_A1254_length_732_cov_24.827481_NC2	493
NODE_A1255_length_732_cov_23.198473_NC2	629
NODE_A1258_length_731_cov_42.828746_NC2	832
NODE_A1259_length_731_cov_36.012232_NC2	702
NODE_A1260_length_731_cov_33.961774_NC2	497
NODE_B644_length_731_cov_9.460245_NC2	1506
NODE_B645_length_731_cov_7.062691_NC2	476
NODE_A1263_length_730_cov_31.393568_NC2	486
NODE_A1265_length_729_cov_72.354294_NC2	1359
NODE_A1266_length_729_cov_53.061350_NC2	967
NODE_A1267_length_729_cov_37.512270_NC2	797
NODE_A1269_length_728_cov_81.287250_NC2	1806
NODE_A1270_length_728_cov_59.592934_NC2	1506
NODE_A1271_length_728_cov_55.649770_NC2	629
NODE_A1272_length_728_cov_48.967742_NC2	784
NODE_A1273_length_728_cov_47.665131_NC2	834
NODE_A1274_length_728_cov_44.795699_NC2	977
NODE_A1275_length_728_cov_32.118280_NC2	765
NODE_A1282_length_726_cov_97.916795_NC2	1544
NODE_A1283_length_726_cov_61.104777_NC2	1044
NODE_A1284_length_726_cov_59.959938_NC2	884
NODE_A1287_length_725_cov_102.171296_NC2	1765
NODE_A1288_length_725_cov_72.242284_NC2	982
NODE_A1289_length_725_cov_49.697531_NC2	927
NODE_B662_length_725_cov_15.129630_NC2	2534
NODE_A1290_length_724_cov_57.066461_NC2	955
NODE_A1291_length_724_cov_51.105100_NC2	557
NODE_A1292_length_723_cov_71.792570_NC2	1295
NODE_A1293_length_723_cov_61.828173_NC2	977
NODE_A1294_length_723_cov_51.445820_NC2	587
NODE_A1297_length_722_cov_91.831008_NC2	2326
NODE_A1298_length_722_cov_81.638760_NC2	1576
NODE_A1299_length_722_cov_73.634109_NC2	1319
NODE_A1301_length_722_cov_52.871318_NC2	844
NODE_A1303_length_722_cov_46.313178_NC2	1106
NODE_A1304_length_721_cov_136.386646_NC2	2075
NODE_A1305_length_721_cov_103.473602_NC2	1701
NODE_A1306_length_721_cov_31.282609_NC2	1081
NODE_A1312_length_720_cov_52.783826_NC2	852
NODE_A1313_length_720_cov_33.768274_NC2	641
NODE_B670_length_720_cov_8.482115_NC2	1377
NODE_A1320_length_718_cov_75.585023_NC2	1365
NODE_A1321_length_718_cov_44.641186_NC2	611
NODE_A1322_length_718_cov_32.758190_NC2	546
NODE_A1323_length_718_cov_29.825273_NC2	428
NODE_A1325_length_717_cov_92.006250_NC2	1455
NODE_A1326_length_717_cov_59.001562_NC2	881
NODE_A1331_length_716_cov_29.331768_NC2	928
NODE_A1332_length_716_cov_26.431925_NC2	464
NODE_A1335_length_714_cov_161.290424_NC2	2824
NODE_A1337_length_714_cov_84.904239_NC2	512
NODE_A1339_length_714_cov_68.879121_NC2	1168
NODE_A1340_length_714_cov_61.092622_NC2	1011
NODE_A1342_length_713_cov_34.869497_NC2	612
NODE_A1345_length_712_cov_49.699213_NC2	955
NODE_A1346_length_712_cov_44.785827_NC2	627
NODE_A1347_length_712_cov_33.129134_NC2	550
NODE_A1349_length_711_cov_70.908517_NC2	1080
NODE_A1350_length_711_cov_60.840694_NC2	676
NODE_A1351_length_711_cov_32.832808_NC2	978
NODE_A1355_length_710_cov_110.461295_NC2	1958
NODE_A1356_length_710_cov_62.034755_NC2	524
NODE_A1357_length_710_cov_44.848341_NC2	708
NODE_A1358_length_710_cov_31.665087_NC2	526
NODE_A1364_length_708_cov_24.415214_NC2	482
NODE_A1365_length_707_cov_160.528571_NC2	2553
NODE_A1366_length_707_cov_109.138095_NC2	1776
NODE_A1367_length_707_cov_83.853968_NC2	1328
NODE_A1368_length_707_cov_57.149206_NC2	973
NODE_A1369_length_707_cov_49.276190_NC2	1163
NODE_A1370_length_707_cov_48.196825_NC2	1001
NODE_A1371_length_707_cov_28.006349_NC2	468
NODE_A1376_length_706_cov_36.201908_NC2	872
NODE_A1377_length_706_cov_33.104928_NC2	550
NODE_A1379_length_705_cov_34.933121_NC2	793
NODE_A1382_length_704_cov_107.920255_NC2	1890
NODE_A1383_length_704_cov_70.161085_NC2	1176
NODE_A1384_length_704_cov_57.811802_NC2	962
NODE_A1385_length_704_cov_54.476874_NC2	724
NODE_A1386_length_704_cov_37.593301_NC2	549
NODE_A1387_length_704_cov_29.535885_NC2	565
NODE_A1391_length_703_cov_73.421725_NC2	1073
NODE_A1392_length_703_cov_47.725240_NC2	832
NODE_A1393_length_703_cov_45.324281_NC2	659
NODE_A1394_length_703_cov_41.043131_NC2	615
NODE_B739_length_703_cov_4.809904_NC2	994
NODE_A1398_length_702_cov_44.080000_NC2	918
NODE_A1399_length_702_cov_31.875200_NC2	475
NODE_B744_length_702_cov_10.742400_NC2	2549
NODE_A1403_length_701_cov_80.317308_NC2	1352
NODE_A1404_length_701_cov_37.863782_NC2	629
NODE_A1405_length_701_cov_30.520833_NC2	668
NODE_A1406_length_701_cov_27.099359_NC2	463
NODE_A1409_length_700_cov_165.738363_NC2	2582
NODE_A1410_length_700_cov_113.884430_NC2	2617
NODE_A1411_length_700_cov_41.540931_NC2	876
NODE_C36_length_700_cov_4.807384_NC2	5551
NODE_A1413_length_699_cov_129.842444_NC2	1971
NODE_A1414_length_699_cov_34.191318_NC2	1386
NODE_A1416_length_699_cov_19.744373_NC2	499
NODE_A1418_length_698_cov_49.049919_NC2	713
NODE_A1422_length_697_cov_111.737097_NC2	1831
NODE_A1423_length_697_cov_55.259677_NC2	889
NODE_A1424_length_697_cov_36.566129_NC2	633
NODE_A1425_length_697_cov_31.467742_NC2	566
NODE_A1426_length_697_cov_30.051613_NC2	549
NODE_A1427_length_697_cov_27.687097_NC2	468
NODE_A1428_length_697_cov_25.201613_NC2	537
NODE_A1429_length_696_cov_76.124394_NC2	1262
NODE_A1430_length_696_cov_71.192246_NC2	1339
NODE_A1431_length_696_cov_70.988691_NC2	1184
NODE_A1432_length_696_cov_66.095315_NC2	1295
NODE_A1433_length_696_cov_44.411955_NC2	869
NODE_A1434_length_696_cov_43.680129_NC2	1427
NODE_A1436_length_695_cov_42.665049_NC2	717
NODE_A1439_length_693_cov_90.253247_NC2	1537
NODE_A1440_length_693_cov_23.767857_NC2	663
NODE_A1443_length_692_cov_48.969106_NC2	700
NODE_A1444_length_692_cov_37.822764_NC2	957
NODE_A1447_length_692_cov_25.717073_NC2	548
NODE_A1451_length_691_cov_84.612378_NC2	1368
NODE_A1452_length_691_cov_81.685668_NC2	1164
NODE_A1453_length_691_cov_38.281759_NC2	558
NODE_A1454_length_691_cov_38.086319_NC2	726
NODE_A1459_length_690_cov_131.786297_NC2	1284
NODE_A1460_length_690_cov_43.424144_NC2	617
NODE_A1461_length_690_cov_41.154976_NC2	797
NODE_A1462_length_690_cov_27.895595_NC2	434
NODE_A1464_length_689_cov_43.632353_NC2	1108
NODE_A1465_length_689_cov_34.416667_NC2	588
NODE_A1466_length_689_cov_31.009804_NC2	417
NODE_A1469_length_688_cov_69.563011_NC2	1112
NODE_A1470_length_688_cov_58.235679_NC2	891
NODE_A1471_length_688_cov_47.770867_NC2	976
NODE_A1472_length_688_cov_43.256956_NC2	624
NODE_A1479_length_687_cov_77.570492_NC2	1193
NODE_A1480_length_687_cov_71.647541_NC2	1243
NODE_A1481_length_687_cov_71.285246_NC2	1182
NODE_A1482_length_687_cov_58.901639_NC2	911
NODE_A1483_length_687_cov_37.444262_NC2	692
NODE_B809_length_687_cov_3.657377_NC2	1093
NODE_A1485_length_686_cov_98.914614_NC2	1657
NODE_A1486_length_686_cov_98.285714_NC2	1531
NODE_A1487_length_686_cov_89.886700_NC2	2436
NODE_A1488_length_686_cov_47.027915_NC2	782
NODE_A1489_length_686_cov_33.556650_NC2	539
NODE_A1490_length_686_cov_32.676519_NC2	997
NODE_A1491_length_686_cov_28.637110_NC2	724
NODE_A1492_length_686_cov_26.133005_NC2	659
NODE_A1496_length_685_cov_242.297697_NC2	4425
NODE_A1497_length_685_cov_138.368421_NC2	1996
NODE_A1498_length_685_cov_92.305921_NC2	1988
NODE_A1499_length_685_cov_69.690789_NC2	1098
NODE_A1500_length_685_cov_60.639803_NC2	1233
NODE_A1501_length_685_cov_47.226974_NC2	690
NODE_B812_length_685_cov_6.611842_NC2	1289
NODE_A1503_length_684_cov_102.148270_NC2	1396
NODE_A1505_length_684_cov_45.527183_NC2	729
NODE_A1506_length_684_cov_45.484349_NC2	824
NODE_A1509_length_683_cov_115.797030_NC2	1655
NODE_A1510_length_683_cov_99.191419_NC2	1807
NODE_A1511_length_683_cov_70.975248_NC2	1308
NODE_A1512_length_683_cov_41.978548_NC2	642
NODE_A1513_length_683_cov_37.356436_NC2	590
NODE_A1514_length_683_cov_31.773927_NC2	539
NODE_A1515_length_683_cov_20.711221_NC2	594
NODE_B820_length_683_cov_5.929043_NC2	1216
NODE_A1517_length_682_cov_51.439669_NC2	846
NODE_B826_length_682_cov_3.590083_NC2	606
NODE_A1521_length_681_cov_111.961921_NC2	1872
NODE_A1522_length_681_cov_63.004967_NC2	910
NODE_A1523_length_681_cov_48.975166_NC2	851
NODE_A1526_length_680_cov_75.608624_NC2	1630
NODE_A1527_length_680_cov_59.336650_NC2	929
NODE_A1528_length_680_cov_57.993367_NC2	1120
NODE_A1529_length_680_cov_56.271973_NC2	787
NODE_A1530_length_680_cov_43.618574_NC2	1054
NODE_A1531_length_680_cov_43.391376_NC2	620
NODE_A1532_length_680_cov_34.036484_NC2	569
NODE_A1533_length_680_cov_33.374793_NC2	566
NODE_A1534_length_680_cov_30.033167_NC2	435
NODE_A1536_length_680_cov_15.522388_NC2	641
NODE_A1539_length_679_cov_73.702658_NC2	1249
NODE_A1540_length_679_cov_68.433555_NC2	1272
NODE_A1541_length_679_cov_65.784053_NC2	756
NODE_A1546_length_678_cov_158.757072_NC2	2396
NODE_A1547_length_678_cov_68.723794_NC2	930
