magnitudes	NC6
NODE_A1214_length_694_cov_36.685575_S28	459
NODE_B684_length_694_cov_3.030794_S28	687
NODE_A1216_length_693_cov_204.823052_S28	2596
NODE_A1217_length_693_cov_131.738636_S28	1832
NODE_A1218_length_693_cov_127.850649_S28	1592
NODE_A1219_length_693_cov_63.399351_S28	905
NODE_A1220_length_693_cov_55.439935_S28	447
NODE_A1221_length_693_cov_32.262987_S28	420
NODE_A1222_length_693_cov_28.832792_S28	470
NODE_A1226_length_692_cov_88.920325_S28	843
NODE_A1227_length_692_cov_65.904065_S28	1160
NODE_A1228_length_692_cov_49.912195_S28	615
NODE_A1229_length_691_cov_124.703583_S28	1768
NODE_A1230_length_691_cov_43.519544_S28	590
NODE_A1231_length_691_cov_30.441368_S28	395
NODE_A1233_length_690_cov_89.048940_S28	1196
NODE_A1234_length_690_cov_48.424144_S28	613
NODE_A1236_length_690_cov_34.195759_S28	473
NODE_A1237_length_690_cov_33.871126_S28	524
NODE_B699_length_690_cov_4.003263_S28	505
NODE_A1238_length_689_cov_185.697712_S28	2471
NODE_A1239_length_689_cov_76.642157_S28	919
NODE_A1240_length_689_cov_65.000000_S28	828
NODE_A1241_length_689_cov_31.493464_S28	444
NODE_A1242_length_689_cov_30.447712_S28	452
NODE_A1247_length_688_cov_44.905074_S28	772
NODE_A1248_length_688_cov_38.639935_S28	411
NODE_A1249_length_688_cov_35.977087_S28	492
NODE_B705_length_688_cov_5.841244_S28	899
NODE_A1253_length_687_cov_43.840984_S28	709
NODE_A1254_length_687_cov_42.795082_S28	626
NODE_B715_length_687_cov_2.172131_S28	521
NODE_A1258_length_686_cov_79.288998_S28	1027
NODE_A1259_length_686_cov_53.100164_S28	694
NODE_A1260_length_685_cov_103.050987_S28	968
NODE_A1261_length_685_cov_59.013158_S28	836
NODE_A1262_length_685_cov_52.792763_S28	684
NODE_A1263_length_685_cov_43.833882_S28	530
NODE_A1265_length_685_cov_34.838816_S28	473
NODE_A1266_length_685_cov_29.935855_S28	388
NODE_A1267_length_685_cov_29.848684_S28	416
NODE_A1271_length_684_cov_74.011532_S28	932
NODE_A1272_length_684_cov_46.817133_S28	612
NODE_A1277_length_683_cov_40.930693_S28	558
NODE_A1279_length_682_cov_47.003306_S28	568
NODE_A1283_length_681_cov_71.892384_S28	1014
NODE_A1285_length_681_cov_45.652318_S28	628
NODE_B726_length_681_cov_7.041391_S28	827
NODE_A1289_length_680_cov_58.525705_S28	686
NODE_A1290_length_680_cov_39.243781_S28	631
NODE_A1291_length_680_cov_38.610282_S28	506
NODE_A1292_length_680_cov_28.666667_S28	445
NODE_A1296_length_679_cov_90.935216_S28	1175
NODE_A1297_length_679_cov_54.337209_S28	714
NODE_A1298_length_679_cov_53.514950_S28	702
NODE_A1299_length_679_cov_37.679402_S28	464
NODE_B735_length_679_cov_4.631229_S28	586
NODE_A1301_length_678_cov_79.928453_S28	1106
NODE_B743_length_678_cov_5.193012_S28	760
NODE_B746_length_678_cov_2.367720_S28	730
NODE_A1303_length_677_cov_94.310000_S28	1291
NODE_A1304_length_677_cov_64.331667_S28	792
NODE_A1305_length_677_cov_45.243333_S28	614
NODE_A1307_length_677_cov_38.693333_S28	534
NODE_A1312_length_676_cov_68.829716_S28	928
NODE_A1313_length_676_cov_66.405676_S28	892
NODE_B753_length_676_cov_4.227045_S28	569
NODE_A1317_length_675_cov_50.588629_S28	648
NODE_A1318_length_675_cov_48.299331_S28	624
NODE_A1319_length_675_cov_42.443144_S28	465
NODE_A1324_length_674_cov_104.366834_S28	1294
NODE_A1325_length_674_cov_94.107203_S28	1528
NODE_A1326_length_674_cov_90.616415_S28	1218
NODE_A1327_length_674_cov_34.122278_S28	439
NODE_A1328_length_674_cov_30.616415_S28	440
NODE_A1333_length_673_cov_78.236577_S28	1040
NODE_A1334_length_673_cov_52.011745_S28	663
NODE_A1335_length_673_cov_46.872483_S28	613
NODE_A1336_length_673_cov_37.724832_S28	537
NODE_B763_length_673_cov_3.983221_S28	415
NODE_A1338_length_672_cov_74.769748_S28	1078
NODE_A1340_length_672_cov_42.080672_S28	524
NODE_A1341_length_672_cov_41.709244_S28	494
NODE_A1342_length_672_cov_38.642017_S28	498
NODE_A1343_length_672_cov_38.442017_S28	597
NODE_A1344_length_672_cov_37.857143_S28	895
NODE_A1345_length_672_cov_30.275630_S28	426
NODE_A1348_length_671_cov_218.991582_S28	2795
NODE_A1349_length_671_cov_143.840067_S28	1900
NODE_A1350_length_671_cov_65.774411_S28	952
NODE_A1351_length_671_cov_60.121212_S28	803
NODE_A1355_length_670_cov_72.642496_S28	971
NODE_A1356_length_670_cov_58.015177_S28	707
NODE_A1358_length_670_cov_47.893761_S28	597
NODE_A1359_length_670_cov_38.072513_S28	502
NODE_A1360_length_670_cov_32.696459_S28	527
NODE_A1365_length_669_cov_57.626689_S28	781
NODE_A1366_length_669_cov_49.645270_S28	610
NODE_A1369_length_668_cov_86.998308_S28	1130
NODE_A1370_length_668_cov_45.367174_S28	554
NODE_A1371_length_668_cov_21.856176_S28	454
NODE_B784_length_668_cov_4.791878_S28	738
NODE_B785_length_668_cov_4.153976_S28	734
NODE_B787_length_668_cov_3.617597_S28	422
NODE_B788_length_668_cov_3.480541_S28	541
NODE_A1375_length_667_cov_78.750847_S28	1043
NODE_A1376_length_667_cov_32.237288_S28	397
NODE_A1379_length_666_cov_91.485569_S28	1185
NODE_A1380_length_666_cov_67.509338_S28	859
NODE_A1381_length_666_cov_33.988115_S28	412
NODE_A1382_length_666_cov_31.663837_S28	410
NODE_B797_length_666_cov_5.334465_S28	942
NODE_A1386_length_665_cov_52.913265_S28	632
NODE_A1396_length_664_cov_46.124361_S28	631
NODE_A1397_length_664_cov_46.042589_S28	415
NODE_A1398_length_664_cov_39.940375_S28	510
NODE_A1399_length_664_cov_37.224872_S28	451
NODE_A1400_length_664_cov_35.357751_S28	424
NODE_A1401_length_664_cov_28.935264_S28	386
NODE_A1404_length_663_cov_171.744027_S28	2327
NODE_A1405_length_663_cov_75.453925_S28	961
NODE_A1406_length_663_cov_59.788396_S28	809
NODE_A1407_length_663_cov_58.631399_S28	789
NODE_A1408_length_663_cov_45.786689_S28	558
NODE_A1410_length_663_cov_44.426621_S28	588
NODE_A1411_length_663_cov_43.175768_S28	527
NODE_A1413_length_663_cov_33.240614_S28	457
NODE_B814_length_663_cov_11.812287_S28	1265
NODE_A1418_length_662_cov_29.307692_S28	374
NODE_B819_length_662_cov_5.584615_S28	1086
NODE_A1420_length_661_cov_73.196918_S28	1021
NODE_A1421_length_661_cov_60.357877_S28	1046
NODE_A1424_length_660_cov_76.195540_S28	1005
NODE_A1425_length_660_cov_49.524871_S28	566
NODE_A1426_length_660_cov_46.308748_S28	614
NODE_A1427_length_660_cov_38.641509_S28	482
NODE_A1428_length_660_cov_37.361921_S28	691
NODE_A1429_length_659_cov_92.238832_S28	1245
NODE_A1430_length_659_cov_87.604811_S28	645
NODE_A1431_length_659_cov_62.615120_S28	729
NODE_A1432_length_659_cov_53.986254_S28	744
NODE_A1434_length_659_cov_32.907216_S28	375
NODE_A1435_length_659_cov_29.646048_S28	468
NODE_B836_length_659_cov_6.250859_S28	1045
NODE_A1446_length_658_cov_122.301205_S28	1562
NODE_A1447_length_658_cov_47.199656_S28	509
NODE_A1448_length_658_cov_47.123924_S28	600
NODE_A1449_length_658_cov_43.382100_S28	709
NODE_A1450_length_658_cov_38.803787_S28	730
NODE_A1452_length_657_cov_292.124138_S28	3849
NODE_A1453_length_657_cov_82.234483_S28	1169
NODE_A1454_length_657_cov_59.177586_S28	870
NODE_A1455_length_657_cov_55.372414_S28	683
NODE_A1456_length_657_cov_55.131034_S28	641
NODE_A1457_length_657_cov_35.234483_S28	500
NODE_A1462_length_656_cov_83.141623_S28	1047
NODE_A1464_length_656_cov_29.960276_S28	442
NODE_A1466_length_655_cov_67.942907_S28	835
NODE_A1467_length_655_cov_54.598616_S28	688
NODE_A1468_length_655_cov_53.892734_S28	627
NODE_A1469_length_655_cov_35.001730_S28	537
NODE_B853_length_655_cov_5.346021_S28	903
NODE_A1474_length_654_cov_56.618718_S28	832
NODE_A1475_length_654_cov_53.954939_S28	693
NODE_A1476_length_654_cov_49.008666_S28	595
NODE_A1477_length_654_cov_46.551127_S28	609
NODE_A1478_length_654_cov_43.497400_S28	508
NODE_A1479_length_654_cov_42.485269_S28	607
NODE_A1480_length_654_cov_32.909879_S28	386
NODE_B859_length_654_cov_6.157712_S28	747
NODE_A1482_length_653_cov_192.557292_S28	2396
NODE_A1484_length_653_cov_50.692708_S28	634
NODE_A1485_length_653_cov_49.774306_S28	626
NODE_A1487_length_653_cov_46.031250_S28	540
NODE_A1490_length_653_cov_35.822917_S28	459
NODE_B869_length_653_cov_3.892361_S28	544
NODE_A1494_length_652_cov_100.394783_S28	1589
NODE_A1496_length_652_cov_46.591304_S28	545
NODE_A1497_length_652_cov_45.050435_S28	569
NODE_A1498_length_652_cov_33.165217_S28	385
NODE_A1503_length_651_cov_82.926829_S28	1116
NODE_A1504_length_651_cov_55.217770_S28	748
NODE_A1505_length_651_cov_53.754355_S28	648
NODE_A1506_length_651_cov_30.832753_S28	397
NODE_A1510_length_650_cov_206.092496_S28	2556
NODE_A1512_length_650_cov_54.378709_S28	660
NODE_A1513_length_650_cov_47.755672_S28	575
NODE_A1514_length_650_cov_38.872600_S28	556
NODE_A1515_length_650_cov_34.544503_S28	401
NODE_A1520_length_649_cov_85.690559_S28	1149
NODE_A1521_length_649_cov_40.344406_S28	482
NODE_A1522_length_649_cov_37.447552_S28	474
NODE_A1523_length_649_cov_33.996503_S28	614
NODE_A1525_length_648_cov_141.387040_S28	1689
NODE_A1527_length_648_cov_48.964974_S28	601
NODE_A1528_length_648_cov_43.553415_S28	623
NODE_A1529_length_648_cov_32.640981_S28	483
NODE_A1530_length_648_cov_28.488616_S28	408
NODE_A1533_length_647_cov_67.729825_S28	801
NODE_A1534_length_647_cov_51.919298_S28	590
NODE_A1542_length_646_cov_48.314587_S28	546
NODE_A1543_length_646_cov_35.578207_S28	433
NODE_A1544_length_646_cov_33.878735_S28	478
NODE_A1549_length_645_cov_68.788732_S28	907
NODE_A1550_length_645_cov_53.596831_S28	555
NODE_A1551_length_645_cov_48.290493_S28	648
NODE_A1552_length_645_cov_39.853873_S28	519
NODE_A1553_length_645_cov_37.061620_S28	618
NODE_A1554_length_645_cov_33.348592_S28	506
NODE_A1561_length_644_cov_85.038801_S28	1044
NODE_A1562_length_644_cov_64.696649_S28	750
NODE_A1563_length_644_cov_53.102293_S28	596
NODE_A1564_length_644_cov_51.398589_S28	636
NODE_A1565_length_644_cov_47.560847_S28	548
NODE_A1566_length_644_cov_43.447972_S28	554
NODE_A1570_length_643_cov_113.031802_S28	1510
NODE_A1571_length_643_cov_72.079505_S28	900
NODE_A1573_length_643_cov_66.226148_S28	824
NODE_A1575_length_643_cov_48.918728_S28	584
NODE_A1576_length_643_cov_48.604240_S28	481
NODE_A1578_length_643_cov_43.915194_S28	607
NODE_A1579_length_643_cov_26.265018_S28	552
NODE_A1583_length_642_cov_106.274336_S28	1302
NODE_A1584_length_642_cov_88.173451_S28	902
NODE_A1585_length_642_cov_69.311504_S28	878
NODE_A1587_length_642_cov_66.610619_S28	481
NODE_A1588_length_642_cov_51.320354_S28	724
NODE_A1593_length_641_cov_120.450355_S28	1664
NODE_B920_length_641_cov_4.852837_S28	553
NODE_A1596_length_640_cov_95.357016_S28	1149
NODE_B923_length_640_cov_9.044405_S28	891
NODE_B925_length_640_cov_7.705151_S28	868
NODE_A1601_length_639_cov_95.998221_S28	1263
NODE_A1603_length_639_cov_50.846975_S28	824
NODE_A1604_length_639_cov_44.446619_S28	581
NODE_A1605_length_639_cov_43.857651_S28	514
NODE_A1606_length_639_cov_43.532028_S28	491
NODE_A1608_length_639_cov_30.903915_S28	504
NODE_A1609_length_639_cov_30.282918_S28	384
NODE_B935_length_639_cov_3.791815_S28	594
NODE_A1613_length_638_cov_108.759358_S28	1373
NODE_A1614_length_638_cov_46.436720_S28	528
NODE_A1615_length_638_cov_30.379679_S28	364
NODE_A1616_length_638_cov_28.978610_S28	457
NODE_A1620_length_637_cov_50.657143_S28	566
NODE_A1621_length_637_cov_41.557143_S28	461
NODE_A1622_length_637_cov_33.525000_S28	375
NODE_A1626_length_636_cov_85.311270_S28	1013
NODE_A1627_length_636_cov_62.166369_S28	717
NODE_A1628_length_636_cov_57.465116_S28	665
NODE_A1629_length_636_cov_52.363148_S28	657
NODE_A1630_length_636_cov_43.652952_S28	512
NODE_A1631_length_636_cov_41.012522_S28	465
NODE_A1632_length_636_cov_39.368515_S28	437
NODE_A1635_length_636_cov_33.644007_S28	387
NODE_B956_length_636_cov_3.307692_S28	600
NODE_A1639_length_635_cov_200.057348_S28	2394
NODE_A1641_length_635_cov_55.229391_S28	634
NODE_A1642_length_635_cov_42.697133_S28	669
NODE_A1644_length_635_cov_33.560932_S28	583
NODE_A1645_length_635_cov_31.274194_S28	355
NODE_B959_length_635_cov_4.295699_S28	853
NODE_A1650_length_634_cov_62.782765_S28	752
NODE_A1651_length_634_cov_57.897666_S28	699
NODE_A1656_length_633_cov_125.647482_S28	1479
NODE_A1657_length_633_cov_101.750000_S28	1226
NODE_A1658_length_633_cov_63.690647_S28	764
NODE_A1659_length_633_cov_57.059353_S28	640
NODE_A1661_length_633_cov_44.647482_S28	505
NODE_A1662_length_633_cov_42.805755_S28	484
NODE_A1663_length_633_cov_39.798561_S28	469
NODE_A1664_length_633_cov_35.161871_S28	451
NODE_A1665_length_633_cov_32.947842_S28	390
NODE_A1668_length_633_cov_24.334532_S28	417
NODE_B967_length_633_cov_4.116906_S28	678
NODE_A1671_length_632_cov_108.857658_S28	1251
NODE_A1672_length_632_cov_104.410811_S28	1222
NODE_A1674_length_632_cov_38.809009_S28	478
NODE_B972_length_632_cov_4.443243_S28	492
NODE_A1680_length_631_cov_54.815884_S28	728
NODE_C54_length_631_cov_1.030686_S28	502
NODE_A1685_length_630_cov_70.538879_S28	685
NODE_A1686_length_630_cov_67.555154_S28	872
NODE_A1687_length_630_cov_58.300181_S28	683
NODE_A1688_length_630_cov_50.207957_S28	565
NODE_A1690_length_630_cov_48.251356_S28	560
NODE_A1691_length_630_cov_40.258590_S28	459
NODE_A1692_length_630_cov_38.099458_S28	426
NODE_A1693_length_630_cov_34.338156_S28	393
NODE_A1694_length_630_cov_33.674503_S28	399
NODE_B976_length_630_cov_7.569620_S28	1181
NODE_A1702_length_629_cov_61.913043_S28	726
NODE_A1703_length_629_cov_57.230072_S28	634
NODE_A1704_length_629_cov_54.838768_S28	593
NODE_A1705_length_629_cov_42.543478_S28	760
NODE_A1707_length_629_cov_32.923913_S28	417
NODE_A1708_length_629_cov_24.221014_S28	495
NODE_A1714_length_628_cov_66.208711_S28	1889
NODE_A1715_length_628_cov_54.179673_S28	685
NODE_A1717_length_628_cov_50.326679_S28	607
NODE_B990_length_628_cov_15.125227_S28	1709
NODE_A1719_length_627_cov_79.018182_S28	986
NODE_A1720_length_627_cov_55.650909_S28	636
NODE_A1721_length_627_cov_42.325455_S28	483
NODE_A1722_length_627_cov_41.338182_S28	475
NODE_A1724_length_627_cov_39.550909_S28	573
NODE_A1725_length_627_cov_37.720000_S28	433
NODE_A1726_length_627_cov_32.350909_S28	391
NODE_A1733_length_626_cov_97.663024_S28	1390
NODE_A1734_length_626_cov_68.118397_S28	813
NODE_A1735_length_626_cov_64.058288_S28	711
NODE_A1736_length_626_cov_56.679417_S28	674
NODE_A1737_length_626_cov_53.267760_S28	588
NODE_A1738_length_626_cov_51.218579_S28	606
NODE_A1739_length_626_cov_34.639344_S28	393
NODE_A1740_length_626_cov_32.089253_S28	386
NODE_A1741_length_626_cov_25.029144_S28	393
NODE_A1746_length_625_cov_88.697080_S28	1281
NODE_A1747_length_625_cov_54.354015_S28	700
NODE_B1011_length_625_cov_7.392336_S28	951
NODE_A1753_length_624_cov_79.853748_S28	628
NODE_A1755_length_624_cov_48.842779_S28	546
NODE_A1756_length_624_cov_42.012797_S28	455
NODE_A1757_length_624_cov_41.212066_S28	441
NODE_A1759_length_624_cov_33.243144_S28	617
NODE_A1760_length_624_cov_32.170018_S28	388
NODE_A1761_length_624_cov_31.723949_S28	426
NODE_B1019_length_624_cov_7.201097_S28	680
NODE_A1765_length_623_cov_114.413919_S28	1291
NODE_A1766_length_623_cov_79.208791_S28	936
NODE_A1767_length_623_cov_58.543956_S28	672
NODE_A1768_length_623_cov_46.005495_S28	454
NODE_A1769_length_623_cov_34.065934_S28	398
NODE_A1770_length_623_cov_33.772894_S28	432
NODE_A1779_length_622_cov_61.882569_S28	811
NODE_A1780_length_622_cov_61.249541_S28	802
NODE_A1781_length_622_cov_51.319266_S28	729
NODE_A1782_length_622_cov_38.001835_S28	771
NODE_A1783_length_622_cov_37.139450_S28	398
NODE_A1784_length_622_cov_30.757798_S28	419
NODE_A1785_length_622_cov_30.576147_S28	410
NODE_B1034_length_622_cov_4.381651_S28	573
NODE_A1792_length_621_cov_135.687500_S28	1634
NODE_A1794_length_621_cov_69.996324_S28	1001
NODE_A1795_length_621_cov_58.005515_S28	683
NODE_A1796_length_621_cov_40.983456_S28	545
NODE_A1797_length_621_cov_40.720588_S28	465
NODE_A1798_length_621_cov_32.125000_S28	349
NODE_B1038_length_621_cov_3.167279_S28	429
NODE_A1803_length_620_cov_77.596685_S28	894
NODE_A1804_length_620_cov_74.729282_S28	822
NODE_A1805_length_620_cov_74.062615_S28	830
NODE_A1806_length_620_cov_71.418048_S28	804
NODE_A1807_length_620_cov_56.395948_S28	727
NODE_A1808_length_620_cov_45.852670_S28	489
NODE_A1809_length_620_cov_44.395948_S28	568
NODE_A1812_length_619_cov_92.012915_S28	1073
NODE_A1813_length_619_cov_51.832103_S28	576
NODE_A1814_length_619_cov_47.863469_S28	698
NODE_A1816_length_619_cov_37.461255_S28	521
NODE_B1044_length_619_cov_12.708487_S28	1328
NODE_B1047_length_619_cov_6.780443_S28	892
NODE_B1049_length_619_cov_6.531365_S28	738
NODE_A1821_length_618_cov_109.275416_S28	1527
NODE_A1822_length_618_cov_74.903882_S28	907
NODE_A1824_length_618_cov_47.497227_S28	617
NODE_A1825_length_618_cov_33.445471_S28	470
NODE_B1052_length_618_cov_7.386322_S28	825
NODE_B1054_length_618_cov_6.369686_S28	813
NODE_A1829_length_617_cov_46.985185_S28	541
NODE_A1830_length_617_cov_46.909259_S28	569
NODE_A1831_length_617_cov_45.668519_S28	469
NODE_A1832_length_617_cov_43.518519_S28	527
NODE_A1833_length_617_cov_27.001852_S28	390
NODE_A1839_length_616_cov_200.716141_S28	2435
NODE_A1842_length_616_cov_63.074212_S28	807
NODE_A1843_length_616_cov_62.254174_S28	688
NODE_A1844_length_616_cov_48.461967_S28	667
NODE_A1845_length_616_cov_47.912801_S28	543
NODE_A1846_length_616_cov_45.578850_S28	493
NODE_A1847_length_616_cov_39.597403_S28	438
NODE_A1852_length_615_cov_64.708178_S28	906
NODE_A1853_length_615_cov_40.684015_S28	504
NODE_A1854_length_615_cov_38.035316_S28	517
NODE_A1857_length_614_cov_107.197393_S28	1228
NODE_A1859_length_614_cov_76.016760_S28	920
NODE_A1860_length_614_cov_64.553073_S28	855
NODE_A1861_length_614_cov_55.977654_S28	777
NODE_A1862_length_614_cov_49.098696_S28	556
NODE_A1863_length_614_cov_34.301676_S28	404
NODE_A1864_length_614_cov_32.171322_S28	403
NODE_A1871_length_613_cov_99.115672_S28	1355
NODE_A1873_length_613_cov_80.152985_S28	1007
NODE_A1874_length_613_cov_60.483209_S28	909
NODE_A1875_length_613_cov_57.485075_S28	629
NODE_A1876_length_613_cov_57.225746_S28	667
NODE_A1878_length_613_cov_39.572761_S28	664
NODE_A1879_length_613_cov_39.158582_S28	484
NODE_A1880_length_613_cov_35.990672_S28	396
NODE_A1881_length_613_cov_34.884328_S28	394
NODE_A1882_length_613_cov_32.369403_S28	346
NODE_C61_length_613_cov_1.134328_S28	678
NODE_A1887_length_612_cov_86.949533_S28	993
NODE_A1888_length_612_cov_51.409346_S28	597
NODE_A1889_length_612_cov_49.495327_S28	568
NODE_A1890_length_612_cov_44.401869_S28	517
NODE_A1891_length_612_cov_43.100935_S28	852
NODE_A1892_length_612_cov_30.431776_S28	351
NODE_A1893_length_612_cov_30.388785_S28	414
NODE_A1898_length_611_cov_62.146067_S28	492
NODE_A1899_length_611_cov_60.749064_S28	752
NODE_A1900_length_611_cov_50.346442_S28	617
NODE_A1901_length_611_cov_48.127341_S28	558
NODE_A1903_length_611_cov_44.750936_S28	540
NODE_A1910_length_610_cov_209.480300_S28	2405
NODE_A1911_length_610_cov_130.639775_S28	1703
NODE_A1912_length_610_cov_75.602251_S28	919
NODE_A1913_length_610_cov_62.275797_S28	752
NODE_A1914_length_610_cov_58.857411_S28	664
NODE_A1915_length_610_cov_47.031895_S28	514
NODE_A1916_length_610_cov_40.975610_S28	437
NODE_A1917_length_609_cov_96.159774_S28	1058
NODE_A1918_length_609_cov_65.101504_S28	728
NODE_A1919_length_609_cov_50.663534_S28	618
NODE_A1920_length_609_cov_50.007519_S28	614
NODE_A1921_length_609_cov_33.734962_S28	358
NODE_A1922_length_609_cov_33.639098_S28	440
NODE_A1924_length_608_cov_94.150659_S28	1371
NODE_A1925_length_608_cov_84.661017_S28	978
NODE_A1926_length_608_cov_66.387947_S28	791
NODE_A1927_length_608_cov_56.632768_S28	785
NODE_A1928_length_608_cov_42.414313_S28	665
NODE_A1931_length_608_cov_23.563089_S28	452
NODE_A1938_length_607_cov_75.849057_S28	1119
NODE_A1940_length_607_cov_66.866038_S28	774
NODE_A1941_length_607_cov_52.375472_S28	571
NODE_A1942_length_607_cov_43.733962_S28	480
NODE_A1943_length_607_cov_36.907547_S28	418
NODE_A1944_length_607_cov_36.435849_S28	494
NODE_B1115_length_607_cov_8.413208_S28	834
NODE_B1116_length_607_cov_6.762264_S28	637
NODE_A1949_length_606_cov_100.822306_S28	1170
NODE_A1950_length_606_cov_78.436673_S28	863
NODE_A1951_length_606_cov_77.920605_S28	907
NODE_A1952_length_606_cov_53.141777_S28	589
NODE_A1954_length_606_cov_36.234405_S28	432
NODE_A1955_length_606_cov_33.534972_S28	372
NODE_A1962_length_605_cov_90.965909_S28	1098
NODE_A1963_length_605_cov_68.123106_S28	783
NODE_A1964_length_605_cov_55.310606_S28	597
NODE_A1965_length_605_cov_48.751894_S28	574
NODE_A1966_length_605_cov_43.132576_S28	484
NODE_A1967_length_605_cov_41.206439_S28	399
NODE_A1968_length_605_cov_37.768939_S28	455
NODE_A1969_length_605_cov_36.395833_S28	438
NODE_A1972_length_604_cov_89.599620_S28	527
NODE_A1973_length_604_cov_65.320683_S28	777
NODE_A1974_length_604_cov_61.785579_S28	793
NODE_A1976_length_604_cov_57.624288_S28	664
NODE_A1977_length_604_cov_54.635674_S28	597
NODE_A1979_length_604_cov_38.075901_S28	425
NODE_A1980_length_604_cov_37.151803_S28	397
NODE_A1981_length_604_cov_30.506641_S28	402
NODE_A1987_length_603_cov_193.735741_S28	2408
NODE_A1988_length_603_cov_75.325095_S28	910
NODE_A1989_length_603_cov_65.382129_S28	713
NODE_A1990_length_603_cov_62.769962_S28	831
NODE_A1991_length_603_cov_62.349810_S28	704
NODE_A1992_length_603_cov_57.965779_S28	679
NODE_A1994_length_603_cov_41.555133_S28	445
NODE_A1995_length_603_cov_37.254753_S28	418
NODE_A1996_length_603_cov_34.925856_S28	417
NODE_A1997_length_603_cov_31.096958_S28	420
NODE_B1140_length_603_cov_3.836502_S28	641
NODE_A2002_length_602_cov_131.502857_S28	1461
NODE_A2005_length_602_cov_67.521905_S28	825
NODE_A2006_length_602_cov_51.041905_S28	683
NODE_A2007_length_602_cov_48.268571_S28	528
NODE_A2008_length_602_cov_39.354286_S28	444
NODE_A2015_length_601_cov_104.496183_S28	1527
NODE_A2016_length_601_cov_69.085878_S28	922
NODE_A2017_length_601_cov_46.629771_S28	509
NODE_A2018_length_601_cov_41.603053_S28	489
NODE_A2019_length_601_cov_36.675573_S28	393
NODE_A2023_length_600_cov_107.279159_S28	1213
NODE_A2024_length_600_cov_84.728489_S28	893
NODE_A2026_length_600_cov_41.296367_S28	529
NODE_A2027_length_600_cov_38.357553_S28	424
NODE_A2028_length_600_cov_33.292543_S28	510
NODE_C67_length_600_cov_0.910134_S28	359
NODE_A2033_length_599_cov_59.283525_S28	668
NODE_A2034_length_599_cov_52.729885_S28	571
NODE_A2035_length_599_cov_49.766284_S28	569
NODE_A2036_length_599_cov_46.011494_S28	533
NODE_A2037_length_599_cov_43.659004_S28	394
NODE_A2038_length_599_cov_41.630268_S28	481
NODE_A2044_length_598_cov_108.577735_S28	1264
NODE_A2045_length_598_cov_67.061420_S28	822
NODE_A2046_length_598_cov_40.307102_S28	437
NODE_A2047_length_598_cov_30.953935_S28	445
NODE_A2050_length_597_cov_87.919231_S28	816
NODE_A2051_length_597_cov_75.146154_S28	902
NODE_A2052_length_597_cov_49.373077_S28	540
NODE_A2055_length_597_cov_45.546154_S28	491
NODE_A2056_length_597_cov_36.075000_S28	388
NODE_B1171_length_597_cov_3.511538_S28	551
NODE_B1173_length_597_cov_3.098077_S28	388
NODE_A2063_length_596_cov_65.373796_S28	694
NODE_A2064_length_596_cov_53.433526_S28	719
NODE_A2065_length_596_cov_48.664740_S28	532
NODE_A2066_length_596_cov_48.368015_S28	592
NODE_A2067_length_596_cov_46.703276_S28	490
NODE_A2068_length_596_cov_39.801541_S28	392
NODE_A2069_length_596_cov_32.520231_S28	385
NODE_A2072_length_595_cov_150.870656_S28	1862
NODE_A2073_length_595_cov_130.915058_S28	1563
NODE_A2074_length_595_cov_129.752896_S28	1378
NODE_A2075_length_595_cov_45.872587_S28	511
NODE_A2077_length_595_cov_38.971042_S28	455
NODE_A2082_length_594_cov_96.529981_S28	853
NODE_A2083_length_594_cov_80.340426_S28	898
NODE_A2084_length_594_cov_50.852998_S28	595
NODE_A2085_length_594_cov_45.564797_S28	453
NODE_A2086_length_594_cov_41.313346_S28	436
NODE_A2087_length_594_cov_32.609284_S28	369
NODE_B1186_length_594_cov_5.191489_S28	903
NODE_A2094_length_593_cov_115.343023_S28	1219
NODE_A2096_length_593_cov_75.406977_S28	1010
NODE_A2097_length_593_cov_58.424419_S28	634
NODE_A2098_length_593_cov_55.172481_S28	604
NODE_A2099_length_593_cov_40.829457_S28	429
NODE_A2100_length_593_cov_38.158915_S28	519
NODE_A2101_length_593_cov_36.858527_S28	442
NODE_A2102_length_593_cov_34.850775_S28	501
NODE_A2103_length_593_cov_34.075581_S28	410
NODE_A2104_length_593_cov_33.720930_S28	441
NODE_A2105_length_593_cov_33.414729_S28	399
NODE_A2110_length_592_cov_255.838835_S28	3012
NODE_A2113_length_592_cov_57.580583_S28	661
NODE_A2115_length_592_cov_47.157282_S28	552
NODE_A2117_length_592_cov_38.920388_S28	411
NODE_A2118_length_592_cov_34.902913_S28	404
NODE_A2126_length_591_cov_100.387160_S28	1237
NODE_A2129_length_591_cov_56.943580_S28	605
NODE_A2130_length_591_cov_44.727626_S28	477
NODE_A2131_length_591_cov_36.680934_S28	398
NODE_B1207_length_591_cov_8.789883_S28	749
NODE_B1212_length_591_cov_4.081712_S28	613
NODE_A2137_length_590_cov_134.477583_S28	1558
NODE_A2138_length_590_cov_62.173489_S28	674
NODE_A2139_length_590_cov_58.323587_S28	607
NODE_A2140_length_590_cov_58.290448_S28	621
NODE_A2141_length_590_cov_38.752437_S28	427
NODE_A2146_length_589_cov_60.507812_S28	677
NODE_A2147_length_589_cov_46.986328_S28	545
NODE_A2148_length_589_cov_45.566406_S28	612
NODE_A2149_length_589_cov_43.312500_S28	535
